title,contents,url,date
Silala Bolivia revela tres contrademandas a Chile y pide compensación a futuro, En el tercer día de la presentación de los alegatos orales por las aguas del Silala en la Corte Internacional de Justicia CIJ de La Haya Bolivia reveló que presentó tres contrademandas a Chile y en una de ellas pide una compensación a futuro por el uso de dicho recurso hídrico que nace de manantiales en el territorio del Estado Plurinacional Mathias Forteau uno de los abogados de Bolivia explicó que este país ha sentido la necesidad de formular no solo varias demandas como respuesta a las reclamaciones de Chile sino tres contrademandas por su postura cuestionable en ciertos aspectos Pues por un lado Chile no ve en las aguas del Silala más que un curso de agua natural pero como resulta evidente ha sido objeto de importantes obras mecanismos de drenaje y canalización y por otro lado Chile mantiene un concepto muy unilateralista de sus supuestos derechos relativos a las aguas del Silala y guarda silencio … respeto a los derechos de Bolivia justificó Es así que   según Forteau   Entonces esta primera contrademanda no tiene ninguna ambigüedad Bolivia le pide a la Corte que diga … que posee la soberanía sobre los canales y demás infraestructuras situadas en su territorio y que tiene el derecho de decidir si mantiene esas instalaciones y de qué manera ratificó Por tanto en su criterio esta contrademanda no debería generar el mínimo problema porque Chile en sus escritos reconoce que Bolivia posee estos derechos soberanos y ha aceptado que tiene la propiedad de la infraestructura situada en su territorio Aunque más adelante también advirtió que Chile busca condicionar el derecho de Bolivia a desmantelar los canales artificiales por lo que le instó a aclarar su posición en armonía a sus conclusiones finales Por su parte Rodman Bundy otro abogado de Bolivia explicó que  Entretanto  según Bundy  Es decir en el evento de que Bolivia decidiera ejercer su derecho de desmantelar las obras de los canales … y aun así Chile como lo ha hecho en el pasado señalara que quiere seguir recibiendo su parte de las aguas del Silala basándose en el flujo del caudal superficial aumentado por la canalización el coste del mantenimiento de los canales y el abastecimiento por parte de Bolivia a Chile de ese caudal aumentado tendría que estar sujeto a la conclusión de un acuerdo entre las partes remarcó Bundy Pues advirtió que Chile aunque ha declarado que no tiene objeción a que Bolivia desmantele las canalizaciones es también totalmente posible que cambie de posición en el futuro dado el riesgo de que la destrucción de los canales redujera considerablemente el caudal de superficie que cruza la frontera Entonces teniendo presente que Chile no tiene ningún derecho adquirido a continuar recibiendo el caudal de superficie potenciado producido por las canalizaciones en el supuesto de que Bolivia decida desmantelar las canalizaciones y Chile vuelva a su anterior posición a efectos de que quiere que el actual caudal se mantenga Bolivia declara que tiene derecho a compensación insistió Además recordó que el concepto de compensación de parte de Chile por la entrega de las aguas del Silala no es algo nuevo En un acuerdo inicial Chile convino en compensar a Bolivia por cualquier agua que se extrajera en su territorio señaló Entretanto Forteau indicó que Bolivia en su dúplica aclaró que esta tercera contrademanda se dirige más bien de cara al futuro y no con vistas al pasado y que si los canales y otras instalaciones fueran desmanteladas por supuesto la segunda y tercera contrademandas quedarían sin objeto alguno La disputa por las aguas del Silala llegó hasta la CIJ después de que Chile presentara una demanda en 2016 para que ese recurso hídrico que nace en manantiales del territorio boliviano sea reconocido como un río de curso internacional y dos años después Bolivia decidiera contrademandar La última etapa de este largo proceso judicial correspondiente a la exposición de los alegatos orales comenzó con la presentación de Chile el pasado viernes y se prolongará hasta el 14 de abril,https://www.la-razon.com/nacional/2022/04/05/silala-bolivia-revela-tres-contrademandas-a-chile-y-pide-compensacion-a-futuro/,2022/04/05
La Fiscalía dice que entre el 20 y 30% de las mujeres desisten de las denuncias por violencia intrafamiliar, Entre el 20 y el 30% de denuncias de violencia intrafamiliar son abandonadas por parte de las víctimas Esta situación dificulta del trabajo del Ministerio Público para continuar con los procesos contra los agresores según el secretario general de la Fiscalía General del Estado Edwin Quispe En una entrevista con La Razón Radio el funcionario afirmó que en varios casos las víctimas presentan la denuncia la ratifican pero en el momento de iniciadas las investigaciones las denunciantes desaparecen Resulta que iniciamos los primeros actos de investigación y resulta que a medida que ha pasado el tiempo ya no contamos con la víctima Nosotros como ya hemos generado una interacción directa a través del sistema nos contactamos con esta víctima y ya no nos responde al celular Entonces es ahí donde entramos a estas cifras negras donde no podemos resolver este tipo de casos sostuvo Quispe Sostuvo que en esta gestión el Ministerio Público prohibió a través de resoluciones a inducir a las víctimas a una reconciliación con sus agresores y que esas acciones son pasivas a sanciones por faltas disciplinarias Eso pasaba en gestiones anteriores ahora no Si eso llega a suceder nosotros tenemos faltas disciplinarias según los artículos 120 y 121 de la Ley de Organización del Ministerio Público afirmó el funcionario Entonces el Ministerio Público debe continuar con las investigaciones hasta llegar a la etapa preliminar y concluir con la imputación formal si se encuentran suficientes elementos que permiten avanzar a la siguiente fase o desestimar el caso Al no tener la participación activa de la víctima empezamos a deducir en función a su denuncia Si la víctima nos dijo que recibía llamadas de acoso pedimos el extracto de llamadas tanto del denunciado como de la denunciante Hacemos pericias para cruzar información empezamos a ver si dentro de su denuncia señaló un lugar específico para ver si había cámaras o no en sí tenemos que continuar en base a la información para bien o mal dijo Quispe,https://www.la-razon.com/sociedad/2022/04/05/la-fiscalia-dice-que-entre-el-20-y-30-de-las-mujeres-desisten-de-las-denuncias-por-violencia-intrafamiliar/,2022/04/05
Bolivia ratifica que tiene la decisión de mantener o no la canalización del Silala, El agente de Bolivia ante la Corte Internacional de Justicia CIJ de La Haya Roberto Calzadilla ratificó este martes con base a la contrademanda de este país sobre las aguas del Silala que el Estado Plurinacional tiene la decisión de mantener o no la canalización artificial realizada por Chile para mejorar el flujo de ese recurso hídrico En la segunda parte de la audiencia de hoy nuestro equipo presentó los argumentos de la contrademanda boliviana que sostiene que Bolivia tiene la decisión de mantener o no la canalización y el derecho sobre el flujo mejorado del agua dijo Calzadilla en un nuevo pronunciamiento emitido desde La Haya En el tercer día de la presentación de los alegatos orales en la CIJ en el marco de la disputa por el estatus y uso de las aguas del Silala Bolivia inicialmente continuó con su respuesta a la demanda presentada por Chile Para ello hizo uso de la palabra el profesor Rodman Bundy quien expuso la naturaleza infundada de las afirmaciones de Chile sobre las acusaciones de que Bolivia no ha evitado un daño transfronterizo significativo y no ha cumplido con la obligación de notificar y consultar recordó el agente En una segunda parte de la audiencia nuevamente el abogado Bundy además de su colega Mathias Forteau se presentaron pero esta vez para exponer la contrademanda boliviana Aunque según revelaron Forteau y Bundy se trata de tres contrademandas Es así que en la primera Bolivia sostiene que tiene la soberanía sobre los canales artificiales y las instalaciones de drenaje en el Silala que están situados sobre su territorio y que tiene el derecho de decidir si los mismos deben mantenerse y de qué manera En la segunda el país afirma que tiene soberanía sobre el flujo artificial de las aguas del Silala gestionadas aumentadas o producidas en su territorio y que Chile no tiene ningún derecho a ese caudal artificial Y en la tercera contrademanda se afirma que todo abastecimiento de parte de Bolivia a Chile del caudal artificial de las aguas del Silala y las condiciones y modalidades de dicho abastecimiento incluida la compensación que se deba pagar para dicha entrega o dicho abastecimiento están sujetas a la conclusión de un acuerdo con Bolivia El día de mañana continuará la audiencia y tendrá el uso de la palabra la representación de Chile para contestar a la contrademanda de Bolivia añadió Calzadilla La disputa por las aguas del Silala llegó hasta la CIJ después de que Chile presentara una demanda en 2016 para que ese recurso hídrico que nace en manantiales del territorio boliviano sea reconocido como un río de curso internacional y dos años después Bolivia decidiera contrademandar La última etapa de este largo proceso judicial correspondiente precisamente a la exposición de los alegatos orales comenzó con la presentación de Chile el pasado viernes y se prolongará hasta el 14 de abril,https://www.la-razon.com/nacional/2022/04/05/bolivia-ratifica-que-tiene-la-decision-de-mantener-o-no-la-canalizacion-de-las-aguas-del-silala/,2022/04/05
Tras denuncia de Morales FELCN destruye cuatro laboratorios de droga en el Trópico, La Fuerza Especial de Lucha Contra el Narcotráfico FELCN destruyó este martes cuatro laboratorios de droga en inmediaciones del río Sacta ubicado en el Trópico del departamento de Cochabamba La FELCN ha podido dar con cuatro laboratorios que estaban en funcionamiento y como se puede ver en las imágenes existen palos recién cortados lo que significa que aquí funcionaban estos laboratorios hasta hace pocos días dijo Jaime Mamani viceministro de Defensa Social y Sustancias Controladas Estas destrucciones fueron ejecutadas después de que el lunes el expresidente Evo Morales presentó ante los medios de comunicación unos audios que supuestamente corresponden a conversaciones de agentes antidroga y con ello denunció que hay protección al narcotráfico En algunos de los audios se identifica a un coronel como el que habría pedido el retiro de la fuerza antidroga del sector del río Sacta donde entonces presuntamente se realizaba un operativo Es así que ante esas denuncias del expresidente Evo Morales el ministro de Gobierno Eduardo del Castillo nos ha instruido constituirnos aquí y realizar operativos de rastrillaje o de búsqueda de laboratorios por este río señaló Mamani Agregó que en ese sentido esta mañana desde las 0400 se han movilizado más de 11 patrullas para realizar precisamente la búsqueda de la producción de droga en el sector lográndose encontrar los mencionados cuatro laboratorios Ahora se va a realizar la investigación correspondiente de estos laboratorios porque los narcotraficantes buscan áreas verdes o lugares alejados como en este caso que estamos a unos 50 metros del río Sacta indicó Además anunció que se intensificarán los operativos de lucha contra las drogas en la región del Trópico Entretanto el expresidente Morales aseguró que policías de base se comunicaron con él para respaldar su denuncia sobre la supuesta protección a la ilícita actividad Policías de base se han comunicado para respaldar la denuncia de los audios que revelan una presunta protección al narcotráfico Reiteramos nuestro pedido para que una investigación imparcial determine responsabilidades en este caso Aguardamos investigaciones no declaraciones afirmó Morales a través de su cuenta en Twitter,https://www.la-razon.com/nacional/2022/04/05/tras-denuncia-de-morales-felcn-destruye-cuatro-laboratorios-de-droga-en-el-tropico/,2022/04/05
ONU Autoridades del gobierno transitorio y el Estado deben responder por violencia de 2019, El jefe de la misión técnica de la Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos ACNUDH Antonio Menéndez de Zubillaga afirmó este martes que la expresidenta Jeanine Áñez y el Estado boliviano deben responder por la violencia en los conflictos poselectorales en noviembre de 2019 Es importante que todas las autoridades respondan cuando existen violaciones a los derechos humanos sobre todo las autoridades políticas porque es la responsabilidad de la gestión de desarrollo del Gobierno Las autoridades son los responsables de la obligación de proteger promover y respetar los derechos sin perjuicio de que se identifique a los autores materiales de esas violaciones dijo en entrevista con La Razón Radio Luego de un informe del Comité de Derechos Humanos de la ONU informe Bolivia sobre el uso de la fuerza en el contexto de manifestaciones en el que da cuenta de las limitaciones en el avance de esas investigaciones y que hasta la fecha no se ha dictado ninguna condena Menéndez cuestionó los avances de las investigaciones de los hechos de violencia ocurridos en 2019 Advirtió que desde noviembre de 2019 a octubre de 2020 mientras Áñez continuaba en el gobierno las acciones para la reparación a las víctimas fueron nulas Lo importante es despolitizar la Justicia dijo Existen elementos que cuestionan la independencia y lentitud de la Justicia en Bolivia y sobre todo la reparación a las víctimas y los derechos de las víctimas a la verdad y a la justicia remarcó Insistió en que las autoridades son los responsables de la obligación de proteger promover y respetar los derechos sin perjuicio de que se identifique a los autores materiales de las violaciones a los derechos humanos El 10 de noviembre de 2019 el entonces presidente Morales renunció a su cargo presionado por movilizaciones que cuestionaban un supuesto fraude en las elecciones del 20 de octubre de ese año que lo dieron como ganador además de un motín policial y la sugerencia militar de dimitir a la presidencia Dos días después la entonces senadora Jeanine Áñez se proclamó primero presidenta de la Cámara de Senadores y posteriormente presidenta del país en sendos actos en la Asamblea Legislativa sin quorum ni asistencia de la mayoritaria bancada de legisladores del Movimiento Al Socialismo MAS Ante movilizaciones de grupos que respaldaban al dimisionario Morales Áñez emitió el Decreto Supremo 4078 que eximía de culpa a policías y militares de posibles excesos por el uso de la fuerza El 15 de noviembre se produjo la masacre de Sacaba Cochabamba con 10 decesos y cuatro días después la masacre de Senkata El Alto con otras 10 muertes por impactos de bala,https://www.la-razon.com/nacional/2022/04/05/onu-autoridades-del-gobierno-transitorio-y-el-estado-deben-responder-por-violencia-de-2019/,2022/04/05
Hasta abril 490 extranjeros fueron devueltos a la frontera con Perú por ingreso irregular, La directora general de Migración Katherine Calderón informó este martes que desde enero hasta abril de este año 490 extranjeros que ingresaron de manera irregular a Bolivia y que residían en El Alto fueron llevados hasta la población fronteriza de Desaguadero donde registraron su paso por última vez En 2022 se ha logrado alcanza un total de 490 personas intervenidas en controles migratorios sancionando de esta forma a las personas que se encuentra o permanecen de manera irregular … Ayer se condujo a 36 personas a la frontera de Desaguadero por ser el último lugar de donde venían dijo la autoridad en una conferencia de prensa Explicó que en los operativos se logró identificar y sacar del país a los extranjeros cuya estadía no cumplía con los requisitos que exige esa cartera de Estado Los extranjeros se encontraban en la Terminal Interprovincial de Buses en las calles y avenidas de El Alto como también alojamientos hoteles la ex Terminal de Buses la extranca de Río Seco y la extranca de Senkata Recordó además que en 2021 se logró alcanzar un total de 5153 personas intervenidas en operativos de control solamente en El Alto y aclaró que los infractores identificados este año son ciudadanos de diferentes nacionalidades que no cumplen con los requisitos para el ingreso al país Instó a quienes lleguen a Bolivia cumplir con los requisitos de ingreso y estadía para que las autoridades puedan garantizar la plenitud de sus derechos y anunció que los controles tanto en frontera como en las ciudades se intensificarán,https://www.la-razon.com/sociedad/2022/04/05/hasta-abril-490-extranjeros-fueron-devueltos-a-la-frontera-con-peru-por-ingreso-irregular/,2022/04/05
Feminicida mandó mensajes desde el celular de Wilma para desviar la investigación, Luego de 11 días de búsqueda Wilma Fernández fue hallada sin vida en el camino antiguo hacia Coroico La Policía Bolivia aprehendió al autor de este hecho identificado como Hashiro Hayakawa quien incluso pudo mandar mensajes de texto a la familia de la víctima para tratar de desviar la investigación Hubo aprendizaje criminal distractivo que tuvo este sujeto la señal más notoria es el hecho de haber hecho pasear el teléfono celular de la víctima por varios lugares de nuestra ciudad generando así señales dobles y lógicamente una inacción en cuanto a la información pues esta señal doble a cualquiera hacía presumir que ella estaba viva Pero es más el mismo sujeto dentro de su aprendizaje criminal envía mensajes a los familiares a través del WhatsApp diciendo que iba a efectuar otro viaje hacia otra parte claro resultando falso indicó en La Razón Radio el comandante de la Policía Boliviana general Jhonny Aguilera Wilma Fernández fue vista por última vez con vida el 22 de marzo Ella había llegado de Londres Inglaterra para resolver unos asuntos familiares no obstante en medio de sus diligencias presuntamente fue abordada por Hayakawa su posible pareja él la convenció de ir a su domicilio en la zona Sur de La Paz y allí la mató según las investigaciones Estamos en la certeza de que este feminicidio se ha producido por una crisis de carácter emocional por celos de la ruptura de esta vinculación Indudablemente se produce una reflexión acerca del historial de violencia y es que encontramos a lo largo de la vida del autor de este feminicidio un registro por violencia íntima informó Aguilera La autopsia determinó que Wilma fue asfixiada hasta su muerte luego el autor puso el cuerpo en un yute que botó en un barranco en inmediaciones de la carretera antigua a Coroico por la comunidad de Chuspipata Por ahora no se hallaron cómplices en este hecho empero las investigaciones siguen por si hubo testigos,https://www.la-razon.com/seguridad-ciudadana/2022/04/04/feminicida-mando-mensajes-desde-el-celular-de-wilma-para-desviar-la-investigacion/,2022/04/04
title,contents,url,date
La guerra en Ucrania afecta a más de 1000 millones de personas en el mundo dice el jefe de la ONU,António Guterres sostuvo que el conflicto bélico afecta a 74 países vulnerables a la subida de los precios de los alimentos la energía y los fertilizantes  74 países en desarrollo con una población total de 1200 millones de personas Volodimir Zelenski participó poco después en esta sesión Necesitamos negociaciones serias para la paz  Estamos ante una invasión total Moscú tenía varios objetivos  La ofensiva rusa también ha provocado el desplazamiento de más de diez millones de personas en solo un mes 74 países en desarrollo con una población total de 1200 millones de personas Volodimir Zelenski participó poco después en esta sesión Necesitamos negociaciones serias para la paz  Estamos ante una invasión total Moscú tenía varios objetivos  La ofensiva rusa también ha provocado el desplazamiento de más de diez millones de personas en solo un mes La guerra de Rusia en Ucrania que viola la Carta de las Naciones Unidas afecta a 74 países en desarrollo y a 1200 millones de personas dijo el martes el secretario general de la ONU   en la apertura de una reunión del Consejo de Seguridad Nuestro análisis indica que   son especialmente vulnerables a la subida de los precios de los alimentos la energía y los fertilizantes afirmó El presidente ucraniano   a través de una conexión de video Según la ONU es la primera vez que el jefe de un Estado devastado por la guerra se dirige al Consejo de Seguridad de esta manera La guerra en Ucrania debe terminar ahora  basadas en los principios de la Carta de las Naciones Unidas añadió el jefe de la ONU  Según Guterres esto representa uno de los mayores desafíos que jamás se han planteado al orden internacional y a la arquitectura de la paz mundial basada en la Carta de la ONU Por su naturaleza su intensidad y sus consecuencias  en varios frentes de un Estado miembro de la ONU Ucrania por otro la Federación Rusa miembro permanente del Consejo de Seguridad en violación de la Carta de la ONU denunció una vez más  entre ellos el rediseño de las fronteras internacionalmente reconocidas entre los dos países insistió en un nuevo ataque virulento contra el Kremlin  el movimiento forzoso de población más rápido desde la Segunda Guerra Mundial señaló Guterres La guerra de Rusia en Ucrania que viola la Carta de las Naciones Unidas afecta a 74 países en desarrollo y a 1200 millones de personas dijo el martes el secretario general de la ONU   en la apertura de una reunión del Consejo de Seguridad Nuestro análisis indica que   son especialmente vulnerables a la subida de los precios de los alimentos la energía y los fertilizantes afirmó El presidente ucraniano   a través de una conexión de video Según la ONU es la primera vez que el jefe de un Estado devastado por la guerra se dirige al Consejo de Seguridad de esta manera La guerra en Ucrania debe terminar ahora  basadas en los principios de la Carta de las Naciones Unidas añadió el jefe de la ONU  Según Guterres esto representa uno de los mayores desafíos que jamás se han planteado al orden internacional y a la arquitectura de la paz mundial basada en la Carta de la ONU Por su naturaleza su intensidad y sus consecuencias  en varios frentes de un Estado miembro de la ONU Ucrania por otro la Federación Rusa miembro permanente del Consejo de Seguridad en violación de la Carta de la ONU denunció una vez más  entre ellos el rediseño de las fronteras internacionalmente reconocidas entre los dos países insistió en un nuevo ataque virulento contra el Kremlin  el movimiento forzoso de población más rápido desde la Segunda Guerra Mundial señaló Guterres,https://eldeber.com.bo/mundo/la-guerra-en-ucrania-afecta-a-mas-de-1000-millones-de-personas-en-el-mundo-dice-el-jefe-de-la-onu_273445,5/4/2022
Zelenski hace difundir ante la ONU unas imágenes muy duras de muertos en Ucrania,El presidente ucraniano hizo difundir ante el Consejo de Seguridad de la ONU un video con imágenes de muertos en Ucrania cuya crudeza indignó a la presidenta de este organismo  video con imágenes de muertos en Ucrania  imágenes espantosas  Zelenski comparó la guerra en su país con la masacre de Guernica la pequeña localidad del País Vasco español bombardeada en 1937 p Estamos en abril de 2022 pero parece que estamos en abril de 1937 cuando todo el mundo se enteró de lo que pasó en una de vuestras ciudades El presidente ucraniano instó a la ONU a actuar inmediatamente frente a los crímenes de guerra Excluir a Rusia como agresor y el que inició la guerra para que no bloquee las decisiones relacionadas con su propia agresión video con imágenes de muertos en Ucrania  imágenes espantosas  Zelenski comparó la guerra en su país con la masacre de Guernica la pequeña localidad del País Vasco español bombardeada en 1937 p Estamos en abril de 2022 pero parece que estamos en abril de 1937 cuando todo el mundo se enteró de lo que pasó en una de vuestras ciudades El presidente ucraniano instó a la ONU a actuar inmediatamente frente a los crímenes de guerra Excluir a Rusia como agresor y el que inició la guerra para que no bloquee las decisiones relacionadas con su propia agresión or la aviación nazi durante la Guerra Civil española 19361939 or la aviación nazi durante la Guerra Civil española 19361939,https://eldeber.com.bo/mundo/zelenski-hace-difundir-ante-la-onu-unas-imagenes-muy-duras-de-muertos-en-ucrania_273452,5/4/2022
