,title,contents,url,date,host,uid,leng title,leng contents,token title,token contents,top 1 words contents,top 2 words contents,top 3 words contents
0,en el aniversario del mas luis arce convoca a la ‘unidad para vencer’, el presidente luis arce durante el festejo del aniversario 27 del movimiento al socialismo mas que se realizó en oruro convocó este martes nuevamente a la unidad pero esta vez ya no solo de las organizaciones sociales como lo hizo en pasados días sino de la misma organización política que enfrenta problemas internos el jefe del estado inicialmente dijo que el pueblo no se equivocó en dar al mas una nueva oportunidad para gobernar el país y por eso su gobierno ahora está actuando en consecuencia con el instrumento político con la ideología con el programa y por supuesto  con el pueblo boliviano entonces cómo no estar contentos en este día maravilloso del aniversario de nuestro instrumento político pero esa victoria en las elecciones de octubre de 2020 estuvo marcada por un elemento que nos unió a todos hermanos la unidad del instrumento político la unidad de las organizaciones sociales afirmó en ese sentido arce consideró que esa unidad es requisito sine qua non para lograr los objetivos trazados en beneficio del pueblo boliviano en su conjunto unidad del instrumento unidad de nuestras organizaciones sociales unidad del pueblo boliviano … unidad para vencer y venceremos unidos hermanos insistió en las últimas semanas el mas estuvo en la agenda política y mediática del país por sus problemas internos en un principio se habló de la existencia de diversos bloques y de pedidos de renovación en la dirigencia nacional de ese partido uno de los sectores que exigió de manera abierta la renovación fue el liderado por el diputado suplemente rolando cuéllar quien luego fue expulsado del oficialismo acusado de transfugio político angélica ponce es otra dirigente que fue expulsada de la confederación sindical de mujeres interculturales por supuestamente incitar a la división y difamar al expresidente y líder del mas evo morales con sus cuestionamientos públicos luego la administración de arce publicó un documento denominado la unidad del pueblo es la garantía de la democracia intercultural en el que se ratifica el liderazgo indiscutible y fundamental de morales en la conducción del mas posteriormente en un acto en cochabamba arce llamó a cuidar y hacer todo para mantener la unidad de las organizaciones sociales y después en otro acto realizado en beni advirtió que las organizaciones sociales están siendo amenazadas con la división,https://www.la-razon.com/nacional/2022/03/29/en-el-aniversario-del-mas-luis-arce-convoca-a-la-unidad-para-vencer/,2022/03/29,www.la-razon.com,89b022e19680485fe2cb3e7b704d7dd2,69,2359,7,208,"('unidad', 10)","('mas', 5)","('organizaciones', 5)"
1,diputado señala que áñez confesó haber asumido la presidencia por una ‘decisión política’, el diputado del movimiento al socialismo mas juanito angulo indicó este martes que la expresidenta jeanine áñez confesó en su declaración informativa haber asumido el poder del país en 2019 por una decisión política extralegislativa y no mediante un procedimiento legislativo al momento de pedir la declaración informativa de la señora áñez y está en el cuaderno procesal la señora jeanine áñez confiesa que no asumió por decisión legislativa que asumió la presidencia por decisión política de los que estaban reunidos en la universidad católica boliviana dijo en entrevista con   el 10 de noviembre de 2019 el entonces presidente evo morales renunció en medio de protestas cívicas que denunciaban un fraude en los comicios que ganó —en octubre de ese año— un motín policial y la presión de las fuerzas armadas dos días después del derrocamiento de morales la entonces senadora opositora áñez se proclamó primero presidenta del senado y posteriormente presidenta del estado en sendos actos en la asamblea legislativa tras reuniones extralegislativas de políticos opositores embajadores y representantes de la iglesia católica por esto la exmandataria se encuentra detenida en la cárcel de miraflores de la paz desde marzo de 2021 angulo aclaró que en ningún acápite de la constitución política del estado ni del reglamento de la asamblea legislativa se señala que la segunda vicepresidencia de la cámara de senadores que es ocupada por la segunda fuerza política minoritaria pueda asumir la presidencia camaral y menos del estado a su juicio el ministerio público tiene la gran responsabilidad de establecer de manera objetiva cuál es la responsabilidad y si existe o no la participación de los acusados en el caso golpe de estado ii cuyo juicio comenzó el lunes en medio de bochorno respecto al estado de salud de la principal acusada que causó la postergación de la audiencia de juicio oral el legislador calificó ese hecho como un show mediático o político para dilatar el proceso áñez y otros ocho procesados son acusados por la presunta comisión de los delitos de resoluciones contrarias a la constitución y las leyes e incumplimiento de deberes debido a los supuestos actos irregulares cometidos en su proclamación como jefa del estado en la crisis de 2019 la sucesión de áñez es calificada como un golpe de estado por el gobierno y el movimiento al socialismo mas entretanto áñez permanece detenida de manera preventiva desde marzo de 2021 e insiste que es procesada de manera injusta,https://www.la-razon.com/nacional/2022/03/29/diputado-senala-que-anez-confeso-haber-asumido-la-presidencia-por-una-decision-politica/,2022/03/29,www.la-razon.com,a68f0f401fc377630e4efe61b05a6175,89,2492,9,222,"('áñez', 7)","('estado', 7)","('política', 4)"
2,rusia promete reducir su ofensiva en kiev tras negociaciones ‘significativas’ con ucrania, rusia se comprometió este martes a reducir la actividad militar en torno a kiev tras las «significativas» conversaciones mantenidas en estambul donde los negociadores ucranianos pidieron garantías internacionales para la seguridad del país   el negociador ucraniano david arakhamia consideró incluso que ahora existen condiciones «suficientes» para una cumbre entre el presidente ucraniano volodimir zelenski y el de rusia vladimir putin   arakhamia pidió «un mecanismo internacional de garantías donde los países garantes actúen de forma análoga al capítulo 5º de la otan» que estipula que el ataque contra un país miembro de la alianza es un ataque contra todo el pacto tras la reunión en turquía el viceministro de defensa ruso alexánder fomín dijo que «las negociaciones sobre un acuerdo de neutralidad y el estatuto no nuclear de ucrania entran en una dimensión práctica»    en consecuencia prosiguió rusia decidió reducir de manera «radical» su actividad militar en torno a kiev la capital del país y en chernígov norte el jefe de la delegación rusa vladimir medinksi aseguró que las negociaciones fueron «significativas» tras los anuncios del martes las bolsas europeas se dispararon con alzas de más de 3% en berlín y parís y los precios del petróleo cayeron un 5% en tanto que el rublo subió un 10% frente al dólar hace ya más de un mes que putin ordenó la entrada de tanques en ucrania con la esperanza de paralizar o derrocar al gobierno democrático de kiev   los combates ya han obligado a más de 10 millones de personas cerca de un cuarto de la población a abandonar sus hogares y según zelenski dejaron al menos 20000 muertos pero los anuncios del martes ofrecieron algo de esperanza el presidente de estados unidos joe biden dijo que discutiría este martes los «últimos acontecimientos» con los líderes de reino unido francia alemania e italia   en ucrania los combates continúan en muchas regiones el gobierno anunció que siete personas murieron por un bombardeo ruso contra un edificio del gobierno regional en mikolaiv una ciudad portuaria del sur ucrania afirma haber recuperado territorio en los últimos días incluida la ciudad de irpin en las afueras de kiev también ha reanudado las evacuaciones de zonas del sur asediadas por las fuerzas rusas el presidente turco recep tayyip erdogan dio inicio a las conversaciones de estambul en el palacio de dolmabahce reconociendo las «legítimas preocupaciones» de ambas partes pero instándolas a «poner fin a esta tragedia»   el oligarca ruso y propietario del chelsea roman abramovich objeto de sanciones occidentales también estaba presente en tanto que intermediario desde el inicio del conflicto putin exige la «desmilitarización y desnazificación de ucrania» así como la imposición de un estatus de neutralidad para el país y el reconocimiento de que el donbás una región separatista prorrusa del este de ucrania y la península de crimea anexada por rusia en 2014 ya no forman parte de ucrania los países occidentales impusieron duras sanciones económicas en respuesta a la invasión y varias multinacionales han retirado sus negocios de rusia rusia replicó afirmando que solo aceptará el pago del gas que vende a la unión europea ue en rublos una decisión calificada de «inaceptable» por el g7 de economías avanzadas «nadie va a entregar gas gratis no es posible y solo se puede pagar en rublos» insistió peskov este martes rusia también dijo que iba a expulsar a diez diplomáticos de estonia letonia y lituania en respuesta a la expulsión de diplomáticos rusos por el conflicto   pero la escalada de expulsiones se prosiguió este martes bélgica anunció que decidió expulsar a 21 diplomáticos rusos sospechosos de espionaje países bajos a 17 e irlanda a cuatro 29/03/2022,https://www.la-razon.com/mundo/2022/03/29/rusia-promete-reducir-su-ofensiva-en-kiev-tras-negociaciones-significativas-con-ucrania/,2022/03/29,www.la-razon.com,76e52bee0100d9cd963a4a8a39956758,89,3740,8,343,"('rusia', 7)","('ucrania', 7)","('martes', 6)"
3,la tasa de desempleo bajó de 116% en julio de 2020 a 54% en diciembre de 2021, el ministro de economía marcelo montenegro afirmó este martes que el nivel de la tasa de desempleo en el país bajó en seis puntos porcentuales entre julio de 2020 y diciembre de 2021 debido a las políticas económicas que lleva adelante el gobierno y además ratificó que se prevé un crecimiento económico del 51 % para este año la tasa de desempleo tuvo un nivel muy alto en julio de 2020 cuando registró el 116% a diciembre de 2021 la tasa fue de 54% la tasa de actividad y participación del mercado laboral está cercana al 72% dijo montenegro en el acto de la presentación de las metas del programa fiscal financiero 2022 además la autoridad explicó que la tasa de desempleo bajó debido a las políticas asumidas por el gobierno de luis arce como la devolución de aportes a las administradoras de fondos de pensiones afp el incremento del 2% al salario mínimo nacional el impuesto a las grandes fortunas el reintegro al impuesto al valor agregado y la creación de ítems para el sector salud y educación entre otros el programa fiscal financiero 2022 que llevan adelante el gobierno y el banco central de bolivia bcb busca que el crecimiento de la economía en 2022 sea del 51% una inflación a fin de periodo del 33% y un déficit 85% en el sector público… no es fácil reconstruir una economía remarcó además se pretende lograr una inversión pública de $us 5015 millones y una variación de las reservas internacionales netas de $us 440 millones asimismo montenegro destacó la implementación de la vacuna contra el covid19 y dijo que la inmunidad colectiva permitió que la economía en bolivia vaya en reconstrucción,https://www.la-razon.com/economia/2022/03/29/la-tasa-de-desempleo-bajo-de-116-en-julio-de-2020-a-54-en-diciembre-de-2021/,2022/03/29,www.la-razon.com,b6eb8f4785284d63e2fe8b9d25d2588f,77,1612,9,154,"('tasa', 5)","('economía', 4)","('montenegro', 3)"
5,denuncian que familias que apoyan exploración de astillero no son de la comunidad el cajón sino de bermejo,salomé tolay de 66 años de edad llegó a la ciudad de tarija para describir la realidad en la comunidad de el cajón y por donde ypfb chaco prevé ingresar al área de astillero para iniciar la exploración en abril  cinco de las seis familias que viven en la comunidad de el cajón del municipio de padcaya tarija  son de la ciudad de bermejo entre ellos el exalcalde josé gutiérrez la mujer  de 66 años de edad llegó a la ciudad de tarija para describir la realidad en la comunidad de el cajón  riesgo de contaminación de los acuíferos que se agravará si ingresa la petrolera por dos pozos abandonados churumas y domo ya sentimos sus efectos cinco de las seis familias que viven en la comunidad de el cajón del municipio de padcaya tarija  son de la ciudad de bermejo entre ellos el exalcalde josé gutiérrez la mujer  de 66 años de edad llegó a la ciudad de tarija para describir la realidad en la comunidad de el cajón  riesgo de contaminación de los acuíferos que se agravará si ingresa la petrolera por dos pozos abandonados churumas y domo ya sentimos sus efectos   se resisten al ingreso de ypfb chaco para explorar en el área de astillero que se ha convertido en la manzana de la discordia  se resisten al ingreso de ypfb chaco para explorar en el área de astillero que se ha convertido en la manzana de la discordia  salomé tolay residente de esa comunidad confirmó a el deber que no existen más familias y los que apoyan el proyecto exploratorio los que vivimos allí somos 6 familias y solo una está de acuerdo con el ingreso de la petrolera es la corregidora benita amador y los demás que están apoyando no viven en el cajón ni tienen casa nunca voy a dejar de pedir justicia ni hablar y solamente cuando esté muerta no hablaré dijo tolay y por donde ypfb chaco prevé ingresar al área de astillero para iniciar la exploración en abril a su criterio ella y las demás familias se oponen al proyecto exploratorio por el    hasta el robal pez ha ido desapareciendo del río afirmó tolay al pedir el apoyo de las instituciones de tarija para defender la reserva de tariquia además dijo que se ve impedida de ingresar a su comunidad por parte de las personas que instalaron una vigilia en apoyo a la intervención petrolera la subsidiaria de la petrolera estatal tiene planificado llevar adelante el proyecto exploratorio del área de astillero en base al plan manejo aprobado en 2014 en el gobierno de evo morales salomé tolay residente de esa comunidad confirmó a el deber que no existen más familias y los que apoyan el proyecto exploratorio los que vivimos allí somos 6 familias y solo una está de acuerdo con el ingreso de la petrolera es la corregidora benita amador y los demás que están apoyando no viven en el cajón ni tienen casa nunca voy a dejar de pedir justicia ni hablar y solamente cuando esté muerta no hablaré dijo tolay y por donde ypfb chaco prevé ingresar al área de astillero para iniciar la exploración en abril a su criterio ella y las demás familias se oponen al proyecto exploratorio por el    hasta el robal pez ha ido desapareciendo del río afirmó tolay al pedir el apoyo de las instituciones de tarija para defender la reserva de tariquia además dijo que se ve impedida de ingresar a su comunidad por parte de las personas que instalaron una vigilia en apoyo a la intervención petrolera la subsidiaria de la petrolera estatal tiene planificado llevar adelante el proyecto exploratorio del área de astillero en base al plan manejo aprobado en 2014 en el gobierno de evo morales,https://eldeber.com.bo/pais/denuncian-que-familias-que-apoyan-exploracion-de-astillero-no-son-de-la-comunidad-el-cajon-sino-de-b_272641,29/3/2022,eldeber.com.bo,e053ed1a1afd990568c3af7c96a7b2d1,106,3501,9,322,"('comunidad', 9)","('familias', 8)","('petrolera', 8)"
6,warmi power taekwondo contra la violencia machista en quechua y aimara los maridos les prohíben asistir,casi 8 de cada 10 mujeres sufren algún hecho de violencia a lo largo de su vida mientras que en promedio más de 100 mujeres son asesinadas cada año por su condición de mujer  primero fue violencia sicológica y emocional luego fue avanzando continúa su testimonio  p roceso de fortalecimiento  interior y exterior que les ofrece la iniciativa warmi power warmi significa mujer en idioma quechua y aimara de empoderamiento y defensa personal los orígenes del proyecto víctimas de diferentes formas de acoso y agresiones en la calle agrega el machismo en bolivia aún es muy fuerte en la escuela mis compañeros me humillaban por mis trenzas por mi vestimenta por ser pobre los hombres no tienen miedo de pegarle a una mujer aunque sea delito  en sus 6 años de existencia el curso ha alcanzado a más de 25000 mujeres y niñas  brindan el curso de manera itinerante   sus maridos les habían prohibido asistir ahora tu mujer te va a pegar quiero que las mujeres caminen seguras y que la generación que viene no tenga que pasar por lo que pasamos nosotras casi 8 de cada 10 mujeres sufren algún hecho de violencia a lo largo de su vida más de 100 mujeres son asesinadas cada año primero fue violencia sicológica y emocional luego fue avanzando continúa su testimonio  p roceso de fortalecimiento  interior y exterior que les ofrece la iniciativa warmi power warmi significa mujer en idioma quechua y aimara de empoderamiento y defensa personal los orígenes del proyecto víctimas de diferentes formas de acoso y agresiones en la calle agrega el machismo en bolivia aún es muy fuerte en la escuela mis compañeros me humillaban por mis trenzas por mi vestimenta por ser pobre los hombres no tienen miedo de pegarle a una mujer aunque sea delito  en sus 6 años de existencia el curso ha alcanzado a más de 25000 mujeres y niñas  brindan el curso de manera itinerante   sus maridos les habían prohibido asistir ahora tu mujer te va a pegar quiero que las mujeres caminen seguras y que la generación que viene no tenga que pasar por lo que pasamos nosotras casi 8 de cada 10 mujeres sufren algún hecho de violencia a lo largo de su vida más de 100 mujeres son asesinadas cada año  como ella muchas otras mujeres bolivianas pudieron liberarse de las relaciones violentas en las que se hallaban inmersas tras el  se trata de un curso destinado a mujeres   que procura prevenir y concienciar sobre el ciclo de la violencia según explica su fundadora la psicóloga e instructora de taekwondo laura roca como ella muchas otras mujeres bolivianas pudieron liberarse de las relaciones violentas en las que se hallaban inmersas tras el  se trata de un curso destinado a mujeres   que procura prevenir y concienciar sobre el ciclo de la violencia según explica su fundadora la psicóloga e instructora de taekwondo laura roca  tuve una relación en la que sufrí violencia dice la joven juana condori a dw  empezó a controlarme luego ya era con gritos y con empujones describe yo pensé que todo esto era normal admite pero luego de asistir al curso de warmi power me di cuenta de que era violentada y decidí alejarme de mi pareja cuenta la mujer aimara porque la violencia no se resuelve con violencia pero aprender a defenderse puede salvar la vida aclara y ciertamente el foco no está puesto en patadas voladoras o llaves imposibles sino en el fortalecimiento de la autoestima y la autoconfianza a través de la defensa personal cómo nació la iniciativa escuchando historias desgarradoras de mujeres que habían sufrido o estaban pasando por situaciones de violencia cuenta roca a dw y también de mujeres que habían sido    contextualiza por eso la urgencia de llevar este proyecto a las distintas comunidades donde la violencia es naturalizada y las mujeres nacen y crecen con distintos tipos de agresiones hacia ellas describe roca desde la paz como mujer sufrí violencia desde mi infancia cuenta lidia mayta a este medio   recuerda con tono pausado esta mujer aimara de 55 años nacida en la provincia de camacho también en la calle me agredían continúa  se creen superiores solo por ser hombres afirma desde hace dos años acude al entrenamiento y se está formando para ser a su vez instructora compartiré mis conocimientos con aquellas mujeres que son vulneradas en sus derechos y que necesitan ayuda sostiene serena y convencida de su meta  de diferentes comunidades del país con diferentes modalidades según el caso así para poder llegar a la mayor cantidad de mujeres incluso de las comunidades más alejadas la tarea sin embargo no es sencilla no solo porque no reciben financiamiento público o privado alguno y en muchos casos los recursos salen de nuestro propio bolsillo según comparte roca sino por cuestiones culturales que dificultan el desarrollo de los cursos en algunos barrios alejados de la ciudad cuando comenzamos nuestras primeras clases estaban llenas y cuando volvíamos semanas después la asistencia era mucho menor y las mujeres nos comentaban que  relata roca y esto porque entre sus amigos hacían chistes como   ahora vas a ser la mujer de la relación refiere la sicóloga especializada en deporte trabajar en prevención de violencia se ha convertido en mi propósito de vida no quiero ver más mujeres violentadas agredidas sometidas   afirma la fundadora y   de warmi power  bolivia es uno de los países que presenta los índices más altos de violencia contra las mujeres   mientras que en promedio   por su condición de mujer tuve una relación en la que sufrí violencia dice la joven juana condori a dw  empezó a controlarme luego ya era con gritos y con empujones describe yo pensé que todo esto era normal admite pero luego de asistir al curso de warmi power me di cuenta de que era violentada y decidí alejarme de mi pareja cuenta la mujer aimara porque la violencia no se resuelve con violencia pero aprender a defenderse puede salvar la vida aclara y ciertamente el foco no está puesto en patadas voladoras o llaves imposibles sino en el fortalecimiento de la autoestima y la autoconfianza a través de la defensa personal cómo nació la iniciativa escuchando historias desgarradoras de mujeres que habían sufrido o estaban pasando por situaciones de violencia cuenta roca a dw y también de mujeres que habían sido    contextualiza por eso la urgencia de llevar este proyecto a las distintas comunidades donde la violencia es naturalizada y las mujeres nacen y crecen con distintos tipos de agresiones hacia ellas describe roca desde la paz como mujer sufrí violencia desde mi infancia cuenta lidia mayta a este medio   recuerda con tono pausado esta mujer aimara de 55 años nacida en la provincia de camacho también en la calle me agredían continúa  se creen superiores solo por ser hombres afirma desde hace dos años acude al entrenamiento y se está formando para ser a su vez instructora compartiré mis conocimientos con aquellas mujeres que son vulneradas en sus derechos y que necesitan ayuda sostiene serena y convencida de su meta  de diferentes comunidades del país con diferentes modalidades según el caso así para poder llegar a la mayor cantidad de mujeres incluso de las comunidades más alejadas la tarea sin embargo no es sencilla no solo porque no reciben financiamiento público o privado alguno y en muchos casos los recursos salen de nuestro propio bolsillo según comparte roca sino por cuestiones culturales que dificultan el desarrollo de los cursos en algunos barrios alejados de la ciudad cuando comenzamos nuestras primeras clases estaban llenas y cuando volvíamos semanas después la asistencia era mucho menor y las mujeres nos comentaban que  relata roca y esto porque entre sus amigos hacían chistes como   ahora vas a ser la mujer de la relación refiere la sicóloga especializada en deporte trabajar en prevención de violencia se ha convertido en mi propósito de vida no quiero ver más mujeres violentadas agredidas sometidas   afirma la fundadora y   de warmi power  bolivia es uno de los países que presenta los índices más altos de violencia contra las mujeres   mientras que en promedio   por su condición de mujer,https://eldeber.com.bo/dw/warmi-power-taekwondo-contra-la-violencia-machista-en-quechua-y-aimara-los-maridos-les-prohiben-asis_272657,29/3/2022,eldeber.com.bo,6697d520c6c820e449674da2a690e5c9,103,8042,11,788,"('mujeres', 30)","('violencia', 23)","('mujer', 17)"
7,instalan audiencia de los 38 aprehendidos en aeródromo fiscalía pide la detención en palmasola para todos,"la fiscalía acusó a los implicados por los delitos de tráfico de sustancias controladas asociación delictuosa confabulación y portación ilícita de armas de fuego   en oficinas de la fuerza especial de lucha contra el narcotráfico  por los delitos  de tráfico de sustancias controladas  detención preventiva en palmasola para todos   había armas de fuego y de manera artesanal se cambiaban las matriculas de todas las aeronaves no tenían asientos seguramente para facilitar el transporte de sustancias controladas tienen procesos abiertos por narcotráfico cree que desde el aeródromo allanado se traficaba sustancias controladas  investigar un hecho de corrupción que data de noviembre de 2019 se allanó 29 hangares se incautó 66 aeronaves se secuestró armas de grueso calibre  a las avionetas se les hará un microaspirado  en oficinas de la fuerza especial de lucha contra el narcotráfico  por los delitos  de tráfico de sustancias controladas  detención preventiva en palmasola para todos   había armas de fuego y de manera artesanal se cambiaban las matriculas de todas las aeronaves no tenían asientos seguramente para facilitar el transporte de sustancias controladas tienen procesos abiertos por narcotráfico cree que desde el aeródromo allanado se traficaba sustancias controladas  investigar un hecho de corrupción que data de noviembre de 2019 se allanó 29 hangares se incautó 66 aeronaves se secuestró armas de grueso calibre  a las avionetas se les hará un microaspirado   asociación delictuosa confabulación y portación ilícita de armas de fuego  hay indicios suficientes para sostener que ellos son autores de estos delitos porque en el lugar había combustible avgas de aviones que no se puede manipular   por eso presumimos que todas son clonadas además   explicó el fiscal tres de los 38 aprehendidos identificados como grover soleto guzmán ulises ruiz dayer y el brasileño lópez da silva junior   esta es una de las razones por las que la fiscalía   por su parte el fiscal departamental roger mariaca informó que el fin de semana ocho fiscales junto a agentes anticrimen y antinarcóticos ingresaron al aeroparque la cruceña de cotoca para  cuando se allanó el mismo lugar por narcotráfico pero el caso no avanzó pues las aeronaves secuestradas fueron devueltas y los 13 acusados liberados señaló que durante el megaoperativo   sustancias químicas y vehículos además explicó que  para determinar si fueron usadas para transportar droga  asociación delictuosa confabulación y portación ilícita de armas de fuego  hay indicios suficientes para sostener que ellos son autores de estos delitos porque en el lugar había combustible avgas de aviones que no se puede manipular   por eso presumimos que todas son clonadas además   explicó el fiscal tres de los 38 aprehendidos identificados como grover soleto guzmán ulises ruiz dayer y el brasileño lópez da silva junior   esta es una de las razones por las que la fiscalía   por su parte el fiscal departamental roger mariaca informó que el fin de semana ocho fiscales junto a agentes anticrimen y antinarcóticos ingresaron al aeroparque la cruceña de cotoca para  cuando se allanó el mismo lugar por narcotráfico pero el caso no avanzó pues las aeronaves secuestradas fueron devueltas y los 13 acusados liberados señaló que durante el megaoperativo   sustancias químicas y vehículos además explicó que  para determinar si fueron usadas para transportar droga  la audiencia cautelar de los 38 aprehendidos de ellos dos mujeres fue instalada la tarde de este martes  felcn ubicada en el cuarto anillo y avenida paraguá el fiscal carlos candia informó que todos los implicados fueron imputados                la audiencia cautelar de los 38 aprehendidos de ellos dos mujeres fue instalada la tarde de este martes  felcn ubicada en el cuarto anillo y avenida paraguá el fiscal carlos candia informó que todos los implicados fueron imputados             ",https://eldeber.com.bo/santa-cruz/instalan-audiencia-de-los-38-aprehendidos-en-aerodromo-fiscalia-pide-la-detencion-en-palmasola-para-_272644,29/3/2022,eldeber.com.bo,33aed5cbcfdbc35d80516eda0ad2e321,105,3910,10,352,"('sustancias', 9)","('controladas', 7)","('armas', 7)"
8,evo y lucho no se cansaron de pedir unidad a sus militantes en el aniversario del mas,evo deslizó que una división de su partido derivará en el triunfo electoral de sus opositores políticos   la unidad del instrumento político con la unidad de las organizaciones sociales para qué es la unidad las dos principales cabezas del gobierno y del mas no se cansaron de repetir ese mensaje  abarrotaron la avenida 6 de agosto en la capital del folklore  los dos discursos principales estuvieron a cargo de luis arce y evo morales  el jefe de estado repitió la palabra unidad en diez oportunidades  evo morales fue más allá pues utilizó la misma palabra en 20 oportunidades el mejor homenaje que pueden rendir a los fundadores del mas es demostrar la unidad  advirtió que si se dividen volverá la derecha política los movimientos sociales están dispuestos a regresar a las calles  apeló al trabajo de los padres y los abuelos de los jóvenes militantes  la unidad del instrumento político con la unidad de las organizaciones sociales para qué es la unidad las dos principales cabezas del gobierno y del mas no se cansaron de repetir ese mensaje  abarrotaron la avenida 6 de agosto en la capital del folklore  los dos discursos principales estuvieron a cargo de luis arce y evo morales  el jefe de estado repitió la palabra unidad en diez oportunidades  evo morales fue más allá pues utilizó la misma palabra en 20 oportunidades el mejor homenaje que pueden rendir a los fundadores del mas es demostrar la unidad  advirtió que si se dividen volverá la derecha política los movimientos sociales están dispuestos a regresar a las calles  apeló al trabajo de los padres y los abuelos de los jóvenes militantes            la victoria de octubre de 2020 estuvo marcada por un elemento   dijo el presidente luis arce en su discurso ante miles de militantes del mas   la unidad es para garantizar nuestra revolución democrática cultural lanzó el presidente del mas evo morales en el discurso central  de ese modo  a su militancia concentrada en oruro en momentos que el propio mas genera las versiones de división con sus conflictos que ya son públicos y abiertos miles de militantes y simpatizantes  para festejar los 27 años de creación del mas y la tarima fue diseñada de tal modo que solo la cúpula masista tenía cabida no había ministros en la testera y estos tuvieron que estar en medio de las bases el primero recordó que en 2019 querían eliminar la sigla y pelaron para preservar la misma y luego compitieron en las elecciones del siguiente año solo en la última parte de su discurso  y cerró con esa palabra su intervención como intentando convencer a la militancia de no fracasar  dijo que la unidad de su partido estaba demostrada en esta concentración pues su vista no alcanzaba a divisar el final de la columna de militantes que había luego dijo que  de la militancia  y alertó que el programa económico de sus opositores estaba reflejado en el decreto 4272 que derogó el presidente arce pero también dijo que  si quieren convulsionar los opositores morales utilizó al menos media hora para recordar cómo nació el mas y cómo llegó a la lucha electoral y por eso llamó a preservarla  para que estos sigan ese mismo camino   el vicepresidente y el presidente marcharon por varios minutos sin una bandera del instrumento político hubo una competencia entre los gritos de evo y lucho en oruro la victoria de octubre de 2020 estuvo marcada por un elemento   dijo el presidente luis arce en su discurso ante miles de militantes del mas   la unidad es para garantizar nuestra revolución democrática cultural lanzó el presidente del mas evo morales en el discurso central  de ese modo  a su militancia concentrada en oruro en momentos que el propio mas genera las versiones de división con sus conflictos que ya son públicos y abiertos miles de militantes y simpatizantes  para festejar los 27 años de creación del mas y la tarima fue diseñada de tal modo que solo la cúpula masista tenía cabida no había ministros en la testera y estos tuvieron que estar en medio de las bases el primero recordó que en 2019 querían eliminar la sigla y pelaron para preservar la misma y luego compitieron en las elecciones del siguiente año solo en la última parte de su discurso  y cerró con esa palabra su intervención como intentando convencer a la militancia de no fracasar  dijo que la unidad de su partido estaba demostrada en esta concentración pues su vista no alcanzaba a divisar el final de la columna de militantes que había luego dijo que  de la militancia  y alertó que el programa económico de sus opositores estaba reflejado en el decreto 4272 que derogó el presidente arce pero también dijo que  si quieren convulsionar los opositores morales utilizó al menos media hora para recordar cómo nació el mas y cómo llegó a la lucha electoral y por eso llamó a preservarla  para que estos sigan ese mismo camino   el vicepresidente y el presidente marcharon por varios minutos sin una bandera del instrumento político hubo una competencia entre los gritos de evo y lucho en oruro,https://eldeber.com.bo/pais/evo-y-lucho-no-se-cansaron-de-pedir-unidad-a-sus-militantes-en-el-aniversario-del-mas_272656,29/3/2022,eldeber.com.bo,e91919bc691c23c34be71628ee224d97,85,4975,8,445,"('unidad', 14)","('mas', 14)","('evo', 9)"
