,title,contents,url
2,Contagios de covid19 bajan un 31% 44 municipios vacunaron a más del 80% de su población , El Ministerio de Salud presentó los datos correspondientes a la semana epidemiológica 12 Potosí y La Paz registran un alza y los otros siete departamentos un descenso   Los contagios con Covid19 bajaron un 31 por ciento en la semana epidemiológica 12 En los pasados siete días se registraron 1595 casos y 12246 recuperados Hoy más que nunca es cuando debemos redoblar los esfuerzos Santa Cruz menos 7 por ciento Beni menos 13 por ciento Pando menos 78 por ciento El reporte las dosis aplicadas llegan a 13062659 de las cuales 6074507 son primeras 4784783 segundas 138 entre el 40 y el 59 por ciento 60 entre un 20 y un  39 por ciento y dos localidades tienen un alcance muy bajo la cuarta dosis está disponible para toda la población que requiere dicho refuerzo Los contagios con Covid19 bajaron un 31 por ciento en la semana epidemiológica 12 En los pasados siete días se registraron 1595 casos y 12246 recuperados Hoy más que nunca es cuando debemos redoblar los esfuerzos Santa Cruz menos 7 por ciento Beni menos 13 por ciento Pando menos 78 por ciento El reporte las dosis aplicadas llegan a 13062659 de las cuales 6074507 son primeras 4784783 segundas 138 entre el 40 y el 59 por ciento 60 entre un 20 y un  39 por ciento y dos localidades tienen un alcance muy bajo la cuarta dosis está disponible para toda la población que requiere dicho refuerzo ,https://eldeber.com.bo/pais/contagios-de-covid-19-bajan-un-31-44-municipios-vacunaron-a-mas-del-80-de-su-poblacion_272451
3,Jada Pinkett la lucha de la esposa de Will Smith para aceptar y visibilizar la alopecia femenina,La actriz y presentadora empezó con problemas de pérdida de cabello hace al menos cuatro años  ,https://eldeber.com.bo/bbc/jada-pinkett-la-lucha-de-la-esposa-de-will-smith-para-aceptar-y-visibilizar-la-alopecia-femenina_272463
4,Sergio Perovic cuenta con doble identificación y no descartan ampliar las investigaciones en su contra, Su defensa explica que cuenta con dos cédulas de identidad ya que al llegar a Bolivia tramitó una cédula para extranjero y posteriormente otra de boliviano por matrimonio con Angélica Sosa   Sergio Adolfo Perovic esposo de la exalcaldesa interina Angélica Sosa   cuenta con doble identificación personal una con número y extensión nacional y otra con cifras distintas y sin aclaración de extensión  delito de legitimación de ganancias ilícitas   La doble identificación podría agravar su situación jurídica Servicio General de Identificación Personal Segip mediante un requerimiento fiscal   se constató que Perovic registró cuatro inmuebles con la cédula de identidad de extranjero mala fe su defendido cuenta con dos cédulas de identidad ya que al llegar a Bolivia tramitó una cédula tramita una cédula de extranjero con la cual adquiere los cuatro bienes que están registrados en Derechos Reales Luego hace unos ocho años recién tramita una cédula como boliviano nacional sería la que actualmente ocupa Perovic en Bolivia El mes pasado Perovic viajó a Salta Argentina del esquema de pago a 800 personas que nunca prestaron servicios en la Alcaldía  Sergio Adolfo Perovic esposo de la exalcaldesa interina Angélica Sosa   cuenta con doble identificación personal una con número y extensión nacional y otra con cifras distintas y sin aclaración de extensión  delito de legitimación de ganancias ilícitas   La doble identificación podría agravar su situación jurídica Servicio General de Identificación Personal Segip mediante un requerimiento fiscal   se constató que Perovic registró cuatro inmuebles con la cédula de identidad de extranjero mala fe su defendido cuenta con dos cédulas de identidad ya que al llegar a Bolivia tramitó una cédula tramita una cédula de extranjero con la cual adquiere los cuatro bienes que están registrados en Derechos Reales Luego hace unos ocho años recién tramita una cédula como boliviano nacional sería la que actualmente ocupa Perovic en Bolivia El mes pasado Perovic viajó a Salta Argentina del esquema de pago a 800 personas que nunca prestaron servicios en la Alcaldía    Perovic acusado por el caso ‘Prestín’  retorno   Perovic acusado por el caso ‘Prestín’  retorno,https://eldeber.com.bo/santa-cruz/sergio-perovic-cuenta-con-doble-identificacion-y-no-descartan-ampliar-las-investigaciones-en-su-cont_272452
5,Grupos armados toman tierras en sitios ‘estratégicos’ para el narcotráfico,En la Chiquitania decidieron organizarse para “desarticular” a esas organizaciones irregulares que operan en la región particularmente en Guarayos Advierten de la intención del MAS de consolidar su “influencia geopolítica” en Santa Cruz  predios donde se hallaron factorías de cocaína y helicópteros que habían sido empleados para transportar esa droga ilícita amental del INRA Adalberto Rojas se reunió con ese grupo El funcionario dijo entonces que no estaba al tanto del bullado incidente esas tierras y tras esa pugna el 20 de marzo un joven de 22 años perdió la vida por un disparo con arma de fuego  y validar nuestro derecho propietario” reclamó Óscar Mario Justiniano presidente de la Cámara Agropecuaria del Oriente CAO de manera irregular por el medio físico del avasallamiento o del control de ciertas comunidades Actúan en grupos de nueve personas como células Están entrenados” afirmó En muchos sectores nos hemos encontrado con coca mecanizada” “En muchos casos los avasalladores instalan infraestructura como tinglados para almacenar insumos   en el departamento de Santa Cruz una región que es responsable de la producción del 70% de los alimentos del país predios donde se hallaron factorías de cocaína y helicópteros que habían sido empleados para transportar esa droga ilícita amental del INRA Adalberto Rojas se reunió con ese grupo El funcionario dijo entonces que no estaba al tanto del bullado incidente esas tierras y tras esa pugna el 20 de marzo un joven de 22 años perdió la vida por un disparo con arma de fuego  y validar nuestro derecho propietario” reclamó Óscar Mario Justiniano presidente de la Cámara Agropecuaria del Oriente CAO de manera irregular por el medio físico del avasallamiento o del control de ciertas comunidades Actúan en grupos de nueve personas como células Están entrenados” afirmó En muchos sectores nos hemos encontrado con coca mecanizada” “En muchos casos los avasalladores instalan infraestructura como tinglados para almacenar insumos   en el departamento de Santa Cruz una región que es responsable de la producción del 70% de los alimentos del país ,https://eldeber.com.bo/pais/grupos-armados-toman-tierras-en-sitios-estrategicos-para-el-narcotrafico_272405
6,Hay 38 detenidos 66 avionetas incautadas y 29 hangares precintados enaeródromo,Policías anticorrupción y miembros del Ministerio Público allanaron el aeroparque La Cruceña Hubo fuego cruzado Tres aprehendidos tienen antecedentes de narcotráfico La intervención responde a una indagación por denuncias contra policías antidrogas  Un megaoperativo policial realizado ayer en aeroparque La Cruceña ubicado en el municipio de Cotoca dejó como saldo 38 personas aprehendidas 66 avionetas incautadas y 29 hangares precintados  Al verse descubiertos quienes estaban en el lugar recibieron a los policías con disparos y estos respondieron de la misma forma hubo una requisa hangar por hangar Hallaron sustancias químicas y fue recién entonces que llamaron a efectivos y fiscales antidrogas El ministro explicó que la operación está en el marco de una pesquisa anticorrupción por la liberación de 13 detenidos y la devolución de avionetas hay 36 varones y dos mujeres que son investigados por tenencia e importación de armas tráfico de sustancias controladas Sobre el operativo El ministro de Gobierno dijo que algunas de estas naves estaban sin matrícula otras con la matrícula clonada como las aeronaves con el número CP2490  este informe es preliminar por lo que la resolución final se la dará a conocer cuando las demás unidades policiales concluyan el trabajo de campo que se encuentran realizando   familiares y abogados de algunos de los aprehendidos se acercaron a los predios de la Felcn para conocer la situación legal de estas personas Un megaoperativo policial realizado ayer en aeroparque La Cruceña ubicado en el municipio de Cotoca dejó como saldo 38 personas aprehendidas 66 avionetas incautadas y 29 hangares precintados  Al verse descubiertos quienes estaban en el lugar recibieron a los policías con disparos y estos respondieron de la misma forma hubo una requisa hangar por hangar Hallaron sustancias químicas y fue recién entonces que llamaron a efectivos y fiscales antidrogas El ministro explicó que la operación está en el marco de una pesquisa anticorrupción por la liberación de 13 detenidos y la devolución de avionetas hay 36 varones y dos mujeres que son investigados por tenencia e importación de armas tráfico de sustancias controladas Sobre el operativo El ministro de Gobierno dijo que algunas de estas naves estaban sin matrícula otras con la matrícula clonada como las aeronaves con el número CP2490  este informe es preliminar por lo que la resolución final se la dará a conocer cuando las demás unidades policiales concluyan el trabajo de campo que se encuentran realizando   familiares y abogados de algunos de los aprehendidos se acercaron a los predios de la Felcn para conocer la situación legal de estas personas ,https://eldeber.com.bo/santa-cruz/hay-38-detenidos-66-avionetas-incautadas-y-29-hangares-precintados-en-aerodromo_272437
7,Familiares de aprehendidos en ‘La Cruceña’ descartan vínculos con el narcotráfico ,Entre los aprehendidos hay 36 varones y dos mujeres que son investigados por tenencia e importación de armas tráfico de sustancias controladas y asociación delictuosa en confabulación  los familiares y abogados de los investigados llegaron hasta las instalaciones de la Fuerza Especial de Lucha Contra el Narcotráfico Felcn  mecánico de aviación Yo no conozco al señor que lo contrató pero sé que mi hijo trabaja honestamente  36 varones y dos mujeres  Gróver Soleto Guzmán Ulises Ruiz Dayer y el brasileño López da Silva Junior  los jueces serán quienes determinen su situación jurídica en los próximos días recibieron a los policías con disparos Hallaron sustancias químicas armas de fuego y fue recién entonces que llamaron a efectivos y fiscales antidrogas los familiares y abogados de los investigados llegaron hasta las instalaciones de la Fuerza Especial de Lucha Contra el Narcotráfico Felcn  mecánico de aviación Yo no conozco al señor que lo contrató pero sé que mi hijo trabaja honestamente  36 varones y dos mujeres  Gróver Soleto Guzmán Ulises Ruiz Dayer y el brasileño López da Silva Junior  los jueces serán quienes determinen su situación jurídica en los próximos días recibieron a los policías con disparos Hallaron sustancias químicas armas de fuego y fue recién entonces que llamaron a efectivos y fiscales antidrogas ,https://eldeber.com.bo/santa-cruz/familiares-de-aprehendidos-en-la-crucena-descartan-vinculos-con-el-narcotrafico_272459
8,Bolsonaro advierte de lucha entre el bien contra el mal en elecciones de Brasil,Nuestro enemigo no es externo es interno No es una lucha de izquierda contra derecha es una lucha del bien contra el mal y vamos a vencer dijo el mandatario ultraderechista en el encuentro nacional desarrollado en Brasilia por el Partido Liberal   por el Partido Liberal PL en referencia a su posible rival en las elecciones de octubre el expresidente Luiz Inácio Lula da Silva A veces me revuelve el estómago tener que jugar dentro de las cuatro líneas de la Carta Magna pero juré y no de la boca para afuera respetar la Constitución La vigilancia sobre el proceso electoral llegó incluso al festival Lollapalooza que cierra este domingo en Sao Paulo por el Partido Liberal PL en referencia a su posible rival en las elecciones de octubre el expresidente Luiz Inácio Lula da Silva A veces me revuelve el estómago tener que jugar dentro de las cuatro líneas de la Carta Magna pero juré y no de la boca para afuera respetar la Constitución La vigilancia sobre el proceso electoral llegó incluso al festival Lollapalooza que cierra este domingo en Sao Paulo ,https://eldeber.com.bo/mundo/bolsonaro-advierte-de-lucha-entre-el-bien-contra-el-mal-en-elecciones-de-brasil_272393
9,Kiev advierte que ningún país reconocerá un referéndum ilegal en Donbás,El líder de la autoproclamada república separatista de Lugansk Leonid Paschenik quien dijo que en un futuro próximo se podría celebrar una consulta popular para decidir su integración en la Federación Rusa  El gobierno ucraniano advirtió este domingo 27032022 de que ningún país del mundo reconocerá el resultado de un referéndum   Rusia afrontaría una respuesta internacional más contundente La reacción de Exteriores vino a continuación de las declaraciones del líder de la autoproclamada república separatista de Lugansk El presidente ruso Vladimir Putin reconoció el 21 de febrero la independencia de las autoproclamadas repúblicas de Lugansk y Donetsk El gobierno ucraniano advirtió este domingo 27032022 de que ningún país del mundo reconocerá el resultado de un referéndum   Rusia afrontaría una respuesta internacional más contundente La reacción de Exteriores vino a continuación de las declaraciones del líder de la autoproclamada república separatista de Lugansk El presidente ruso Vladimir Putin reconoció el 21 de febrero la independencia de las autoproclamadas repúblicas de Lugansk y Donetsk ,https://eldeber.com.bo/dw/kiev-advierte-que-ningun-pais-reconocera-un-referendum-ilegal-en-donbas_272377
10,La extraordinaria belleza de Pilbara el sitio de Australia con algunas de las formaciones más antiguas de la Tierra,Con una antigüedad de alrededor de 3600 millones de años la región de Pilbara en Australia Occidental alberga la evidencia fosilizada de las formas de vida más antiguas de la Tierra  ,https://eldeber.com.bo/bbc/la-extraordinaria-belleza-de-pilbara-el-sitio-de-australia-con-algunas-de-las-formaciones-mas-antigu_272331
11,Interrupciones gritos y fallas técnicas en el intento de instalar el juicio contra Jeanine Áñez que se descompensa, La expresidenta debe ser procesada dentro del caso denominado Golpe II Los abogados exigen que los participantes enciendan sus cámaras y las otras partes que los jueces instituyan orden  se ve afectado por interrupciones gritos y problemas técnicos el Tribunal Primero de Sentencia Anticorrupción comenzó a restringir el acceso a la audiencia El primero exigía que todos los participantes enciendas sus cámaras como manda el Tribunal Supremo de Justicia delitos de incumplimiento de deberes y resoluciones contrarias a la Constitución y las leyes Tuit de su hija Lunes 28 de Marzo de 2022 Dieron inicio al juicio mas vergonzoso nefasto e ilegal de la historia de Bolivia Un juicio sin delito en un tribunal sin competencia con jueces designados a dedo…🧵  — caroriberañez @caroriberanez    exige una pena de 10 años de cárcel contra Áñez que cumple más de un año detenida preventivamente la exmandataria sufrió una nueva descompensación médica y que tuvieron que intervenir galenos Momento de la descompensación se ve afectado por interrupciones gritos y problemas técnicos el Tribunal Primero de Sentencia Anticorrupción comenzó a restringir el acceso a la audiencia El primero exigía que todos los participantes enciendas sus cámaras como manda el Tribunal Supremo de Justicia delitos de incumplimiento de deberes y resoluciones contrarias a la Constitución y las leyes Tuit de su hija Lunes 28 de Marzo de 2022 Dieron inicio al juicio mas vergonzoso nefasto e ilegal de la historia de Bolivia Un juicio sin delito en un tribunal sin competencia con jueces designados a dedo…🧵  — caroriberañez @caroriberanez    exige una pena de 10 años de cárcel contra Áñez que cumple más de un año detenida preventivamente la exmandataria sufrió una nueva descompensación médica y que tuvieron que intervenir galenos Momento de la descompensación ,https://eldeber.com.bo/pais/interrupciones-gritos-y-fallas-tecnicas-en-el-intento-de-instalar-el-juicio-contra-jeanine-anez-que-_272458
12,Tropas rusas concentran estrategia militar en el Donbás,Las fuerzas invasoras avanzan al este desde Járkov y Mariúpol para cercar al ejercito ucraniano que se encuentra en esa zona   las fuerzas rusas han concentrado su estrategia en el Donbás  Es así como Rusia pretende rodear a las fuerzas ucranianas que están peleando en el Donbás  El análisis de Londres recuerda hoy 27032022 que el frente bélico en el norte de Ucrania  Creo que se celebrará un referéndum en el territorio de la república En las negociaciones que se llevan a cabo entre Rusia y Ucrania para un alto el fuego   las fuerzas rusas han concentrado su estrategia en el Donbás  Es así como Rusia pretende rodear a las fuerzas ucranianas que están peleando en el Donbás  El análisis de Londres recuerda hoy 27032022 que el frente bélico en el norte de Ucrania  Creo que se celebrará un referéndum en el territorio de la república En las negociaciones que se llevan a cabo entre Rusia y Ucrania para un alto el fuego  ,https://eldeber.com.bo/dw/tropas-rusas-concentran-estrategia-militar-en-el-donbas_272373
13,Recuperan segunda caja negra de accidente aéreo en China,La segunda caja negra del avión de pasajeros que se accidentó esta semana en China con 132 personas a bordo fue recuperada el domingo y podría ayudar a despejar el misterio de la vertiginosa caída de la aeronave   se accidentó en una colina boscosa de Wuzhou sur tras una caída vertiginosa de varios kilómetros en pocos minutos Cilindro naranja  el peor accidente aéreo desde 1994 en China donde la segur  declaró el domingo Liu Xiaodong director del departamento de comunicación de China Eastern citado por Xinhua  los trabajadores intentan recuperar los restos humanos y trozos del avión para continuar la investigación el avión perdió en un minuto 21250 pies de altura 6477 metros Tras una breve recuperación cayó de nuevo 4625 pies 1410 metros  se accidentó en una colina boscosa de Wuzhou sur tras una caída vertiginosa de varios kilómetros en pocos minutos Cilindro naranja  el peor accidente aéreo desde 1994 en China donde la segur  declaró el domingo Liu Xiaodong director del departamento de comunicación de China Eastern citado por Xinhua  los trabajadores intentan recuperar los restos humanos y trozos del avión para continuar la investigación el avión perdió en un minuto 21250 pies de altura 6477 metros Tras una breve recuperación cayó de nuevo 4625 pies 1410 metros ,https://eldeber.com.bo/mundo/recuperan-segunda-caja-negra-de-accidente-aereo-en-china_272391
14,Canadá regresa 36 años después a un Mundial con goleada ante Jamaica , Es la primera selección de la Concacaf que logra el boleto para Catar 2022 Este domingo derrotó por 40 a Jamaica  Después de 36 años de ausencia Canadá celebró este domingo su vuelta a un Mundial de fútbol le bastaba con un empate ante la ya eliminada Jamaica en la penúltima jornada de las eliminatorias de la Concacaf fueron obra de Cyle Larin en el minuto 13 Tajon Buchanan en el 44 Junior Hoilett en el 82 y Adrian Mariappa en propia puerta en el 88 Canadá que suma 28 puntos en 13 jornadas de la mano de su joven figura el explosivo Alphonso Davies Las dos grandes potencias regionales México y Estados Unidos  Canadá desperdició una primera opción de clasificar el jueves ante Costa Rica Laryn con su sexto gol en 13 partidos  El delantero del Besiktas  Festejo en Toronto   los pupilos del inglés John Herdman siguieron El gol de la tranquilidad para Canadá llegó a un minuto del descanso cuando Buchanan El veloz extremo del Brujas En la segunda mitad Canadá retrasó sus posiciones La falta de intensidad jamaicana permitió Los aficionados canadienses todavía celebraron un cuarto gol Jamaica que recibirá a la colista Honduras el miércoles Después de 36 años de ausencia Canadá celebró este domingo su vuelta a un Mundial de fútbol le bastaba con un empate ante la ya eliminada Jamaica en la penúltima jornada de las eliminatorias de la Concacaf fueron obra de Cyle Larin en el minuto 13 Tajon Buchanan en el 44 Junior Hoilett en el 82 y Adrian Mariappa en propia puerta en el 88 Canadá que suma 28 puntos en 13 jornadas de la mano de su joven figura el explosivo Alphonso Davies Las dos grandes potencias regionales México y Estados Unidos  Canadá desperdició una primera opción de clasificar el jueves ante Costa Rica Laryn con su sexto gol en 13 partidos  El delantero del Besiktas  Festejo en Toronto   los pupilos del inglés John Herdman siguieron El gol de la tranquilidad para Canadá llegó a un minuto del descanso cuando Buchanan El veloz extremo del Brujas En la segunda mitad Canadá retrasó sus posiciones La falta de intensidad jamaicana permitió Los aficionados canadienses todavía celebraron un cuarto gol Jamaica que recibirá a la colista Honduras el miércoles ,https://eldeber.com.bo/futbol/canada-regresa-36-anos-despues-a-un-mundial-con-goleada-ante-jamaica_272399
15,Álvaro Peña “Una Bolivia de ocho millones de habitantes derrotó a un Brasil de 200 millones en 1993”,Fue el autor de uno de los dos goles que marcó la selección en el triunfo por 20 ante Brasil en las Eliminatorias del Mundial EEUU 94   aflora el recuerdo de aquella histórica victoria de la Verde en 1993 por 20 con goles de Marco Etcheverry y Álvaro Peña  confiesa que ahora valora más el gol que marcó a los brasileños que en el momento mismo de la celebración Fue vital para la posterior clasificación al Mundial Siempre digo que esa vez una Bolivia de ocho millones de habitantes derrotó a un Brasil de 200 millones” dijo   haya pasado tanto tiempo sin nuevas alegrías para el fútbol boliviano “En 1963 Bolivia fue campeón Sudamericano después clasificamos al Mundial en 1993 Ya van a ser treinta años que pasaron del último logro y no se vislumbra un buen panorama aflora el recuerdo de aquella histórica victoria de la Verde en 1993 por 20 con goles de Marco Etcheverry y Álvaro Peña  confiesa que ahora valora más el gol que marcó a los brasileños que en el momento mismo de la celebración Fue vital para la posterior clasificación al Mundial Siempre digo que esa vez una Bolivia de ocho millones de habitantes derrotó a un Brasil de 200 millones” dijo   haya pasado tanto tiempo sin nuevas alegrías para el fútbol boliviano “En 1963 Bolivia fue campeón Sudamericano después clasificamos al Mundial en 1993 Ya van a ser treinta años que pasaron del último logro y no se vislumbra un buen panorama  Peña hoy entrenador “En su momento no le tomé importancia o no tomé sobre la magnitud del gol y de la victoria  el ex goleador que entre 1993 y 1994 jugó en Temuco de Chile Peña lamenta que después de semejante triunfo que los llevó a jugar el Mundial de Estados Unidos  Con el partido del martes no se puede ser optimista porque no se ve a una selección que juegue bien” dijo Peña Peña hoy entrenador “En su momento no le tomé importancia o no tomé sobre la magnitud del gol y de la victoria  el ex goleador que entre 1993 y 1994 jugó en Temuco de Chile Peña lamenta que después de semejante triunfo que los llevó a jugar el Mundial de Estados Unidos  Con el partido del martes no se puede ser optimista porque no se ve a una selección que juegue bien” dijo Peña,https://eldeber.com.bo/futbol/alvaro-pena-una-bolivia-de-ocho-millones-de-habitantes-derroto-a-un-brasil-de-200-millones-en-1993_272397
16,En Desaguadero amplían horario de atención a transportistas tras ocho días de bloqueo ,Hasta el mediodía del sábado se atendió el ingreso de 463 camiones a territorio boliviano con mercancía de importación  Luego de ocho días de bloqueo las autoridades de la Aduana de Bolivia y de Perú decidieron ampliar el horario de atención a operadores de transporte Este acuerdo se logró gracias a gestiones de la presidenta ejecutiva de la Aduana Nacional de Bolivia ANB Karina Serrudo  el Centro Binacional de Atención en Frontera CEBAF de Perú que atenderán hasta las 0200 en hora peruana y 0300 en hora boliviana Hasta el mediodía del sábado 26 de marzo se atendió el ingreso de 463 camiones a territorio boliviano con mercancía de importación Estas arduas labores de logística gestionadas por la Aduana Nacional están resultando un éxito La medida de extensión de horarios será evaluada este domingo de acuerdo a la cantidad de motorizados  Luego de ocho días de bloqueo las autoridades de la Aduana de Bolivia y de Perú decidieron ampliar el horario de atención a operadores de transporte Este acuerdo se logró gracias a gestiones de la presidenta ejecutiva de la Aduana Nacional de Bolivia ANB Karina Serrudo  el Centro Binacional de Atención en Frontera CEBAF de Perú que atenderán hasta las 0200 en hora peruana y 0300 en hora boliviana Hasta el mediodía del sábado 26 de marzo se atendió el ingreso de 463 camiones a territorio boliviano con mercancía de importación Estas arduas labores de logística gestionadas por la Aduana Nacional están resultando un éxito La medida de extensión de horarios será evaluada este domingo de acuerdo a la cantidad de motorizados    internacional en Desaguadero hasta las 0300 de la madrugada con la finalidad de facilitar la importación y exportación de mercancías por esa ruta señala un reporte de la agencia ABI  internacional en Desaguadero hasta las 0300 de la madrugada con la finalidad de facilitar la importación y exportación de mercancías por esa ruta señala un reporte de la agencia ABI,https://eldeber.com.bo/economia/en-desaguadero-amplian-horario-de-atencion-a-transportistas-tras-ocho-dias-de-bloqueo_272347
