title,contents,url,date
Juez envía seis meses a la cárcel de San Pedro a Hayakawa el autor confeso del feminicidio de Wilma, El Juez Primero de Instrucción Penal Cautelar de la zona Sur dispuso este domingo la detención preventiva de Jashiro Oliver Hayakawa Condarco autor confeso del feminicidio de Wilma Fernández Quispe por seis meses en la cárcel de San Pedro de La Paz La decisión fue asumida por la fundamentación de la Fiscalía de los abogados de la víctima del Ministerio de Justicia de los Servicios Integrados de Justicia Plurinacional SIJPLU señaló el director del SIJPLU Aldo Tórrez Por la prueba colectada con probabilidad es el autor El delito por el que guardará detención es trata y tráfico mientras se espera la imputación formal por el delito de feminicidio por parte del Ministerio Público complementó Tórrez quien dijo que el juez tomó en cuenta los riesgos procesales para su determinación Hay peligro de obstrucción a la investigación peligro de fuga no se conoce su domicilio exacto tiene tres en Miraflores la zona Sur y San Jorge Puede haber obstaculización porque intentó confundir a la investigación desde diferentes números telefónicos remarcó Asimismo Tórrez confirmó que circulan videos que apuntan a Hayakawa como el feminicida El sábado el ministro de Gobierno Eduardo del Castillo lo presentó como el autor confeso Vamos a solicitar a la Fiscalía que se dé con el autor o los otros autores dijo el director del SIJPLU Fernández de 39 años de edad estaba desaparecida desde el 22 de marzo y su cadáver fue encontrado el sábado en la localidad de Chuspipata en la carretera a los Yungas de La Paz La autopsia médico legal estableció como causa de muerte asfixia mecánica por sofocación De acuerdo con la investigación de la Policía presentada por el ministro Del Castillo tras la realización del patrullaje cibernético y el análisis de flujo de llamadas entre otros se determinó que Wilma fue trasladada con engaños a la casa del feminicida en la zona de Achumani tras haber sido abordada en El Prado paceño Allí Havakawa le quitó la vida y posteriormente trasladó el cadáver a Chuspipata y lo botó a un barranco La mujer había llegado a Bolivia desde Londres para realizar unos trámites Sin embargo halló la muerte,https://www.la-razon.com/seguridad-ciudadana/2022/04/03/juez-envia-seis-meses-a-la-carcel-de-san-pedro-al-autor-confeso-del-feminicidio-de-wilma/,2022/04/03
title,contents,url,date
Comisión de Revisión identificó 141 casos de violadores y feminicidas con sentencia que fueron liberados,Al menos 15 de 18 jueces penales están siendo procesados por la liberación de reos sentenciados a 30 años de prisión sin derecho a indulto   tiene 141 expedientes observados de feminicidas y violadores que fueron puestos en libertad   existen avances sustanciales  141 casos observados 15 de 18 jueces penales están siendo procesados por la liberación de reos   hay cinco jueces con detención preventiva uno con mandamiento de aprehensión que está prófugo y nueve que se encuentran en etapa investigativa  en el país la violencia contra las mujeres sea el principal delito Vea el video Mujeres Creando presentó una lista con 119 nombres de feminicidas y violentos que gozan de impunidad creación de una comisión que investigue los casos de feminicidas y violentos una comisión para revisar los casos de feminicidio en los que personas sentenciadas por esos hechos fueron liberadas tras el escándalo judicial provocado por la liberación ilegal de un depredador sexual en El Alto  tiene 141 expedientes observados de feminicidas y violadores que fueron puestos en libertad   existen avances sustanciales  141 casos observados 15 de 18 jueces penales están siendo procesados por la liberación de reos   hay cinco jueces con detención preventiva uno con mandamiento de aprehensión que está prófugo y nueve que se encuentran en etapa investigativa  en el país la violencia contra las mujeres sea el principal delito Vea el video Mujeres Creando presentó una lista con 119 nombres de feminicidas y violentos que gozan de impunidad creación de una comisión que investigue los casos de feminicidas y violentos una comisión para revisar los casos de feminicidio en los que personas sentenciadas por esos hechos fueron liberadas tras el escándalo judicial provocado por la liberación ilegal de un depredador sexual en El Alto El lunes 31 de enero en La Paz y otras ciudades del país miles de mujeres salieron a las calles para exigir justicia por los hechos de feminicidio y otros hechos de violencia de género En La Paz la marcha partió desde la casa del feminicida serial Richard Choque Flores y llegó hasta las puertas del Tribunal de Justicia de La Paz donde el colectivo feminista  Un día después Galindo se reunió con el ministro de Gobierno Eduardo del Castillo y le entregó una carta dirigida al presidente Luis Arce donde exigía la   que han logrado salir de la cárcel Además pedía la participación del colectivo Mujeres Creando en dicha comisión debido a su vasta experiencia en la lucha contra la violencia sexual y de género que se formaría  sin embargo el colectivo Mujeres Creando fue dejado a un lado La ministra de la Presidencia María Nela Prada es la única mujer entre las 10 autoridades de la comisión que examina los casos impunes de violación y feminicidio El lunes 31 de enero en La Paz y otras ciudades del país miles de mujeres salieron a las calles para exigir justicia por los hechos de feminicidio y otros hechos de violencia de género En La Paz la marcha partió desde la casa del feminicida serial Richard Choque Flores y llegó hasta las puertas del Tribunal de Justicia de La Paz donde el colectivo feminista  Un día después Galindo se reunió con el ministro de Gobierno Eduardo del Castillo y le entregó una carta dirigida al presidente Luis Arce donde exigía la   que han logrado salir de la cárcel Además pedía la participación del colectivo Mujeres Creando en dicha comisión debido a su vasta experiencia en la lucha contra la violencia sexual y de género que se formaría  sin embargo el colectivo Mujeres Creando fue dejado a un lado La ministra de la Presidencia María Nela Prada es la única mujer entre las 10 autoridades de la comisión que examina los casos impunes de violación y feminicidio,https://eldeber.com.bo/pais/comision-de-revision-identifico-141-casos-de-violadores-y-feminicidas-con-sentencia-que-fueron-liber_273227,3/4/2022
Bolivia pedirá oficialmente a la Corte que desestime demanda de Chile por las aguas del Silala,El agente Roberto Calzadilla abre la defensa de Bolivia La fase oral del juicio concluirá el 14 de abril e incluirá la presentación de investigaciones científicas sobre el acuífero que está en Potosí   Pedirá a la Corte Internacional de Justicia CIJ que desestime la demanda de Chile porque considera que ésta vulnera los derechos del país    señala la respuesta escrita del país El agente Roberto Calzadilla abrirá las alegaciones nacionales El secretario general de la Dirección Estratégica de Reivindicación Marítima Diremar Emerson Calderón del reservorio del Silala puedan llegar de manera mejorada a territorio chileno El sistema hidrológico está compuesto por dos bofedales Hemos sido testigos de un reconocimiento por parte de Chile de que no tiene ninguna oposición no tiene ninguna objeción a que Bolivia desmantele los canales   El diplomático anticipó que el país presentará documentos históricos y científicos durante los alegatos orales río internacional de curso sucesivo y reclamó un supuesto derecho al uso compartido y equitativo de esa reserva hídrica sobre la base de la legislación internacional sobre el derecho de los usos de los cursos de agua internacional Bolivia considera que tanto Chile y Bolivia la soberanía  incluyendo la compensación a pagar por dicha entrega están sujetas a la conclusión de un acuerdo con Bolivia Pedirá a la Corte Internacional de Justicia CIJ que desestime la demanda de Chile porque considera que ésta vulnera los derechos del país    señala la respuesta escrita del país El agente Roberto Calzadilla abrirá las alegaciones nacionales El secretario general de la Dirección Estratégica de Reivindicación Marítima Diremar Emerson Calderón del reservorio del Silala puedan llegar de manera mejorada a territorio chileno El sistema hidrológico está compuesto por dos bofedales Hemos sido testigos de un reconocimiento por parte de Chile de que no tiene ninguna oposición no tiene ninguna objeción a que Bolivia desmantele los canales   El diplomático anticipó que el país presentará documentos históricos y científicos durante los alegatos orales río internacional de curso sucesivo y reclamó un supuesto derecho al uso compartido y equitativo de esa reserva hídrica sobre la base de la legislación internacional sobre el derecho de los usos de los cursos de agua internacional Bolivia considera que tanto Chile y Bolivia la soberanía  incluyendo la compensación a pagar por dicha entrega están sujetas a la conclusión de un acuerdo con Bolivia El turno es de Bolivia El equipo jurídico tomará la palabra este lunes en la fase oral del juicio sobre la naturaleza de las aguas del Silala  pretenden aplicarse a todas las aguas del Silala incluidas las que fluyen artificialmente sólo conciernen a los derechos de Chile     El turno es de Bolivia El equipo jurídico tomará la palabra este lunes en la fase oral del juicio sobre la naturaleza de las aguas del Silala  pretenden aplicarse a todas las aguas del Silala incluidas las que fluyen artificialmente sólo conciernen a los derechos de Chile    ,https://eldeber.com.bo/pais/bolivia-pedira-oficialmente-a-la-corte-que-desestime-demanda-de-chile-por-las-aguas-del-silala_273244,3/4/2022
, Puerto Quijarro municipio fronterizo con Corumbá en Brasil es la principal puerta de ingreso de cerveza de contrabando a Bolivia Diferentes marcas de la bebida brasileña ingresan a territorio nacional inclusive por delivery Su principal mercado es Santa Cruz Bajos precios de cervezas como Conti Skol y Brahma sumado al deficiente control aduanero en la frontera boliviana así como al comercio informal y la falta de fuentes de empleo incentivan el contrabando en el municipio de Puerto Quijarro ubicado en la provincia de Germán Busch a una distancia de 12 horas de la capital cruceña Este panorama fue verificado por La Razón en una visita exclusiva al municipio boliviano así como a Corumbá estado de Mato Grosso do Sul Brasil considerado polo de desarrollo de esa región y la ciudad más importante del Pantanal próximo al río Paraguay VIAJE Transportarse por vía terrestre desde la ciudad de Santa Cruz a Puerto Quijarro requiere al menos de 12 horas a una velocidad permitida 80 Km/h En el trayecto existen contados puntos de control entre estos el de Puerto Pailas considerado el más riguroso por quienes se dedican al comercio pero que no es obstáculo para aquellas personas que se dedican a contrabandear mercadería ilegal de Brasil a Bolivia En el lado boliviano está la zona de Arroyo Concepción que es la puerta de ingreso de lo legal e ilegal En el lugar existen oficinas de migración de la Aduana Nacional de Bolivia e innumerables negocios que se dedican a la venta de bebidas herramientas ropa y otros artículos importados desde el lado brasileño En la zona de acuerdo con el relato de algunos vecinos no son bienvenidos los policías militares y aduaneros en esta lista también aparecen los periodistas porque perturban el movimiento económico que genera el contrabando COMERCIO En Puerto Quijarro este medio conversó con varios pobladores que en su mayoría se dedican a la actividad comercial quienes coincidieron que es más rentable contrabandear cerveza El clima y los bajos precios también incentivan el ilícito En el lugar el clima es bastante cálido la temperatura puede sobrepasar los 30 grados y una cerveza bien fría puede tener un precio inferior al de una gaseosa Por ello los dueños de tiendas y almacenes no dudan en cruzar al lado brasileño para comprar esta bebida para su comercialización en ese municipio En Corumbá cruzando la frontera los negocios de venta de cerveza están ubicados en la zona del cementerio Santa Cruz donde el movimiento comercial es intenso Para la compra y venta de este producto se usa la moneda de curso legal en el país vecino como lo es el real brasileño En la frontera un real equivale a Bs 142 Un paquete de 15 latas de cerveza tiene un costo promedio de 32 reales que convertidos a la moneda boliviana es Bs 45 o sea por unidad entre Bs 2 y Bs 3 DELIVERY La comercialización de ese producto no solo se lo efectúa por paquetes sino por pallet armazón de madera empleado para el movimiento de carga que contiene 300 paquetes de cerveza Por ejemplo en el almacén Johan de Corumbá se cotiza un pallet con 300 paquetes de cerveza Skol de 15 unidades en 9540 reales Bs 13356 En el caso de la marca Conti el pallet de 300 paquetes de 12 unidades tiene un costo de 7050 reales Bs 9870 El transporte de la cerveza de contrabando a territorio boliviano ya no es un problema los comerciantes tienen convenios con transportistas de su confianza quienes se encargan de trasladar el producto hasta Puerto Quijarro donde tienen garajes para su entrega al comprador Es un delivery para el contrabando al cual se acccede cuando el comprador cierra el negocio con el vendedor brasileño Este servicio tiene un costo que oscila entre Bs 100 y Bs 300 dependiendo del número de viajes que deba realizar el delivery Para no alertar al control o despertar sospechas los vehículos que se encargan del traslado de estos productos cuentan con vidrios polarizados Algunos transportistas utilizan el paso autorizado no obstante la mayoría opta por un camino ilegal que no es más que una vía de ripio que está paralela a la carretera interoceánica que conecta Corumbá con Puerto Quijarro Existen dos tipos de vehículos utilizados para el delivery del contrabando las vagonetas modelo Noah y minibús modelo Hiace Las operaciones del contrabando en su mayoría se lo lleva adelante durante la noche por la citada vía de ripio que tiene aproximadamente 70 kilómetros la cual también conecta a la población de Yacuse donde hacen el trasbordo hacia otros vehículos que se encargan de llevar la mercadería hasta Santa Cruz CONTROL El alcalde de Puerto Quijarro Luis Chambi aseguró a La Razón que en ese municipio existe un riguroso control por parte de funcionarios de la Aduana Nacional empero los habitantes del lugar tienen identificado el camino por donde ingresa la mercadería ilegal a vista y paciencia de las autoridades La verdad que hemos visto buen trabajo de la Aduana La situación de estadísticas da a conocer que hay un buen porcentaje económico que entra por parte de la Aduana El contrabando sabemos que existe eso es difícil de parar Esta es una frontera sabemos que siempre hay fuga del sector del contrabando dijo de forma escueta el funcionario Asimismo aclaró que no toda la población se dedica al comercio y que existen otras formas de generar recursos 40% se dedica al comercio 20% al transporte también tenemos ahí muchas fábricas que dan fuentes de trabajo empresas grandes como Gravetal la fábrica de cemento y otros que ayudan en la parte económica con el tributo al municipio sostuvo Chambi sin dar mayores detalles y respuestas sobre el problema del contrabando que afronta esa región y su efecto en la producción nacional Aunque usted no lo crea Los vehículos indocumentados denominados chutos circulan en Puerto Quijarro con una autorización del Municipio de Puerto Suárez en Santa Cruz La Razón observó que estos vehículos cuentan con placas que son tramitadas por los propietarios conforme a un acuerdo con la citada Alcaldía Es decir el municipio de Puerto Suárez tiene un convenio con los transportistas del servicio público para que sus motorizados logren acceder a placas con las que pueden cargar combustible en las estaciones de servicio y trabajar en muchos casos ofreciendo delivery para el contrabando según pudo constatar La Razón Las citadas placas tienen dos categorías Puerto Suárez Automóvil PSA y Puerto Suárez Vagoneta PSV seguido de una cifra numeral con esa identificación circulan con normalidad entre las poblaciones de Roboré y Puerto Quijarro conoció este medio La Alcaldía nos da la placa de a poco se paga a Diprove Dirección de Prevención y Robo de Vehículos a Tránsito y de ahí uno se va a la Alcaldía y nos otorgan la placa los autos los utilizamos como una herramienta de trabajo dijo un transportista que pidió no ser identificado En el municipio de Puerto Quijarro el transporte en taxi tiene un costo entre Bs 10 y Bs 20,https://www.la-razon.com/financiero/2022/04/03/puerto-quijarro-cerveza-delivery-y-contrabando-sin-control/,2022/04/03
Bolivia y Argentina pactan venta de hasta 16 MMm3d de gas y a unos $us 9 el millón de BTU, Bolivia y Argentina llegaron a un nuevo acuerdo en materia energética que incrementará los volúmenes de venta hasta los 16 millones de metros cúbicos día MMm3d y a un precio que bordeará los $us 9 más un adicional por millón de BTU informó el presidente de Integración Energética Argentina Sociedad Anónima IEASA Agustín Gerez Veníamos con un abastecimiento de 75 millones de metros de Bolivia y esta semana va a llegar a entre 10 y 11 millones Vamos a llegar a 16 millones de metros por díaa mediados de año informó Gerez en una entrevista con Clarín La estatal Yacimientos Petrolíferos Fiscales Bolivianos YPFB fue parte de las negociaciones que incrementarán el volumen de gas enviado a la Argentina en vista al invierno época del año con mayor demanda del energético Gerez se informó estuvo al frente de las negociaciones que tuvieron la aprobación del presidente Alberto Fernández y de la vicepresidenta Cristina Fernández de Kirchner Otro aspecto de la negociación tiene que ver con el precio por millón de BTU Según Clarín la compra a Bolivia provoca ahorros en relación a la importación El gas boliviano se pagará en torno a los US$ 9 más algún adicional mientras que el gas de GNL se paga en un rango de entre US$ 35 y US$ 45 por millón de BTU la unidad de medida del sector Bolivia y Argentina son socios en materia energética  Inicialmente la estatal petrolera propuso entregar 9 MMm3/d en invierno un cupo inferior al que pretendía Argentina La estatal petrolera informó el 1 de abril que las negociaciones de la sexta adenda con Argentina se prolongaban un mes «Durante este periodo de tiempo se definirán los términos y condiciones para que este acuerdo sobre el gas natural que Bolivia exporta al norte argentino sea positivo para nuestra reactivación económica» establecía el comunicado,https://www.la-razon.com/economia/2022/04/03/bolivia-y-argentina-pactan-venta-de-hasta-16-mmm3d-de-gas-y-a-unos-us-9-el-millon-de-btu/,2022/04/03
, Este domingo Bolívar fue claramente superior a un Royal Pari que aguantó el primer tiempo y después se vino abajo más con la expulsión de unos de sus elementos El celeste apretó el acelerador en el complemento para golear 60 al conjunto inmobiliario y retomar la punta del grupo B En el primer tiempo la visita se paró con solvencia pese a un buen inicio de su oponente equiparó las acciones y le dio pelea a un Bolívar impreciso que abusó del pelotazo El dueño de casa comenzó bien el encuentro disputado en el estadio Hernando Siles de La Paz generó dos opciones claras antes del minuto cinco César Martins y Javier Uzeda estuvieron a punto de abrir la cuenta Después del primer cuarto de hora el cruceño se asentó en el campo de juego armó dos líneas de cuatro bien conformadas entre el medio y su zona defensiva La Academia se enredó en su medio sector y perdió volumen de juego En la segunda parte todo cambió el cuadro paceño corrigió sus errores e imprimó velocidad a sus ataques por los costados marcó la diferencia con un juego ágil dentro del área de Royal que solo defendía en procura de evitar más goles en su arco A los siete minutos se abrió la brecha celeste Diego Bejarano remató desde fuera del área la pelota rebotó en un defensor Carlos Melgar tomó el esférico y ejecutó un remate esquinado al primer palo y convirtió el primero  Cuatro minutos más tarde Alex Granell marcó el segundo de penal tras una falta sobre Bruno Miranda el español remató al costado derecho y el golero Daniel Vaca se lanzó al lado opuesto La expulsión del zaguero Guimer Justiniano por dos tarjetas amarillas condicionó a Pari que no encontró el camino En el 18 Justiniano amplió cifras con un tiro libre bien ejecutado por encima de la barrera y que dejó parado al guardameta Gabriel Villamil anotó el cuarto en el minuto 27 Melgar ejecutó un lanzamiento libre Vaca soltó el balón el tarijeño apareció para empujar el balón al arco El quinto fue obra Bruno Savio Granell remató desde fuera del cuadrante la pelota rebotó en la espalda del atacante para confundir al golero y a la defensa oriental 32 minutos Villamil se encargó de cerrar guarismos en el 45 Melgar mandó un centro que Sávio dejó pasar y el mediocampista arremetió con el arco a disposición para consumar la paliza Con este resultado Bolívar suma 16 unidades e iguala el puntaje de Blooming pero con mejor gol diferencia +18 para el académico y +2 para el de Santa Cruz Royal Pari se queda con ocho puntos en la antepenúltima posición de la serie B En seis partidos entre Bolívar y Royal en La Paz la Academia se impuso en cinco oportunidades e igualaron una vez en 2019 cuando quedaron 22 El defensor brasileño César Martins disputó en esta jornada su decimosexto partido con la el celeste marcó un gol y fue el año pasado en el empate 22 con Blooming Bolívar estrenó su casaca alterna en este encuentro contra Royal Pari aunque su dirigencia anticipó que luciría la nueva celeste vistió de azul entero 03/04/2022,https://www.la-razon.com/marcas/2022/04/03/la-academia-golea-a-placer-y-manda-en-el-grupo-b/,2022/04/03
El TCP sienta precedente para evitar libertad de feminicidas y exhorta al Estado evitar la revictimización, El Tribunal Constitucional Plurinacional TCP emitió una sentencia constitucional que sienta un precedente para evitar la liberación de condenados por feminicidio y exhortó a ocho instituciones del Estado a aplicar principios que celeridad para evitar la revictimización en los casos de feminicidio La sentencia constitucional de avocación 0001/2022 llamó la atención a un juzgado por beneficiar con detención domiciliaria a un feminicida confeso y rechazó la resolución que otorgó esa medida sustitutiva a la privación de libertad a Rubén Omar Centellas autor confeso del delito de secuestro y asesinato que se declaró enfermo con diabetes tipo 2 y celulitis facial El exjuez Rafael Alcón encarcelado por la libertad de sentenciados fue el que facilitó la libertad de Omar Centellas La familia de la víctima logró revocar la decisión de Alcón y Centellas interpuso una Acción de Libertad en contra del juez César Wenceslao Portocarrero quien revocó la decisión de Alcón Un tribunal de garantías concedió la tutela por la Acción de Libertad al feminicida y el caso pasó a revisión del TCP instancia que rechazó la tutela y exhortó a ocho instituciones a tratar con la debida diligencia los casos de feminicidio Las exhortaciones del control constitucional están dirigidas a la Asamblea Legislativa Plurinacional Tribunal Supremo de Justicia Consejo de la Magistratura Ministerio Público Policía Boliviana Directorio de la Escuela de Jueces del Estado Colegios Médicos Departamentales y al Sistema Universitario Boliviano A la Asamblea Legislativa Plurinacional le plantea actualizar y adecuar las normas de ejecución penal para la supresión de prácticas jurídicas o consuetudinarias que reproduzcan o toleren la violencia contra la mujer y la revictimización simplificando el acceso efectivo de las víctimas a los procedimientos y las medidas de protección dispuestas en ejecución penal entre otros Mientras que el Tribunal Supremo de Justicia le sugiere asumir acciones concretas para evitar la revictimización o la comisión de nuevos hechos de violencia en resguardo de la seguridad de las víctimas y de sus familias considerando los riesgos que implica la decisión de disponer un beneficio en favor del condenado en ejecución penal para disponer las medidas de protección que sean necesarias A la Fiscalía le exige adecuar sus reglamentos y normativas internas para eliminar y prevenir las acción u omisiones que favorezcan la revictimización de las víctimas de violencia en tanto que a la Policía adecuar sus reglamentos y normativas internas para prevenir y sancionar de manera inmediata y eficaz aquellas acciones u omisiones que favorezcan la revictimización,https://www.la-razon.com/nacional/2022/04/01/el-tcp-sienta-precedente-para-evitar-libertad-de-feminicidas-y-exhorta-al-estado-evitar-la-revictimizacion/,2022/04/01
Bolivia espera unfallo equilibrado de la CIJ por las aguas del Silala, En el litigio por la soberanía de las aguas del Silala ante la Corte Internacional de Justicia CIJ de La Haya Bolivia espera que tras la fase de alegatos —la última etapa antes de la sentencia— exista un fallo equilibrado Consideramos que después de las audiencias públicas la Corte luego se tomará un tiempo prudente para deliberar y luego emitirá su fallo que creemos será un fallo equilibrado afirmó este domingo el secretario general de la Dirección Estratégica de Reivindicación Marítima Diremar Emerson Calderón en entrevista con Bolivia TV Sostuvo que se prevé esa determinación tomando en cuenta la Contrademanda boliviana y los derechos que tiene el país sobre los canales Hay un factor importante a destacar ya hubo una aceptación de parte de Chile con respecto a este derecho que tiene Bolivia a disponer de estos canales y Bolivia va a decidir si realmente los conserva o desmantela explicó la autoridad vía contacto Zoom desde La Haya El viernes en el inicio de los alegatos orales ante la CIJ la agente chilena Ximena Fuentes aseguró que Chile no tiene ninguna objeción a que Bolivia desmantele los canales artificiales construidos en el Siglo XX para el flujo de ese recurso hídrico hacia su país Esto es importante porque son estos canales los que están provocando este flujo mejorado del agua en el Silala además estos canales han provocado un perjuicio en el ecosistema del lugar fundamentalmente de estos humedales que están protegidos a nivel multilateral por la Convención Ramsar … en ese contexto consideramos que seremos testigos de un fallo equilibrado explicó Calderón Bolivia expone este lunes sus argumentos de defensa en la demanda chilena por el Silala Una vez iniciada la ronda oral del juicio internacional fue levantada la reservada de los alegatos escritos de ambos Estados sobre la demanda y contrademanda por derechos en este recurso natural que nace en el cantón Quetena Chico un poblado fronterizo boliviano,https://www.la-razon.com/nacional/2022/04/03/bolivia-espera-fallo-equilibrado-de-la-cij-por-el-silala/,2022/04/03
El acusado alquiló dos casas y el feminicidio de Valeria ocurrió el 11 la Fiscalía habla de cómplices, El 11 de marzo perdió la vida Valeria M a manos de su expareja Todo ocurrió en una casa que alquiló en la zona de Chicani pero después trasladó los restos a la vivienda de uno de sus amigos en la zona Los Rosales a pesar de haber alquilado una segunda casa La Fiscalía habla de cómplices y confirmó el pedido de 30 años de cárcel sin derecho a indulto para José Luis Almanza El ministro de Gobierno Eduardo del Castillo presentó en una conferencia de prensa al principal acusado y aseguró que se hará el seguimiento para que el autor sea sentenciado a 30 años de cárcel sin derecho a indulto Valeria M llegó a La Paz el 6 de marzo proveniente de Cochabamba en compañía de su pareja con quien se aloja en una casa tomada en alquiler en Chicani Desde el 9 deja de tener contacto telefónico con su familia al día siguiente ambos tienen una pelea conyugal y el 11 cerca de las 1500 fue asesinada La autopsia estableció que la asfixiaron Este sujeto un mitómano que habría quitado la vida a su expareja se encuentra debidamente detenido y vamos a asegurarnos como Ministerio de Gobierno que tenga una sentencia de 30 años sin derecho a indulto afirmó Del Castillo Los restos de la víctima fueron trasladados a Cochabamba Dejó en la orfandad a un menor de 4 años hijo del principal acusado de feminicidio   El fiscal departamental de La Paz Williams Alave aseguró en una entrevista en el canal estatal que hay cómplices aunque evitó dar mayores detalles Necesitamos cerrar el círculo de la investigación para establecer y determinar coautores que han coadyuvado quién ha ayudado por ejemplo a llevar ese recipiente de agua donde estaba el cuerpo desde Chicani a la zona Los rosales Quiénes participaron en Chicani No observaron la muerte de esta persona Tenemos que investigar todo ese entorno durante los momentos previos y posteriores a la muerte de la víctima sostuvo José Luis Almanza fue aprehendido en La Paz el 29 de marzo por indicios que lo vinculaban a la desaparición de Valeria M informó en esa oportunidad la Fiscalía  El comandante de la Policía Jhonny Aguilera aseguró que se detectó un nivel de encubrimiento por parte de algunos familiares aunque evitó dar mayores detalles Los restos de Valeria M fueron trasladados por familiares a Cochabamba donde se prevé un velorio y posterior entierro durante la jornada del sábado,https://www.la-razon.com/ciudades/2022/04/01/el-acusado-alquila-dos-casas-y-el-feminicidio-de-valeria-ocurre-el-11-fiscalia-habla-de-complices/,2022/04/01
